id,answer
VAT-DOM-009,"Ja, die privaten Nutzung des Bürogebäudes wird nach § 3 Abs. 1 Z 5 lit. b und c EStG 1988 als eine sonstige Leistung gegen Entgelt gleichgestellt und ist daher mit einem Teil des Vorsteuerabzugs zurückzufordern (§ 3 Abs. 1 Z 4 lit. c und f EStG 1988)."
VAT-DOM-010,"Ja, die Lieferung erfolgt in Österreich, da die Maschine sich bei Verschaffung der Verfügungsmacht in Österreich befindet (§ 4 Abs 1 EStG 1988).

### Zitierungen:

- § 4 Abs 1 EStG 1988
- Beförderungsnachweis innergemeinschaftliche Lieferungen 1996
- UStG 1994 Anh Art7
- UStG 1994 Anh Art12
- UStG 1994 Art7 Abs1
- UStG 1994 Anh Art7 Abs1"
VAT-DOM-011,"Ja, die Lieferung des Produzenten an den Kommissionär gilt bereits als ausgeführt, da die Waren bereits im Lager des Kommissionärs sind und er sie für Rechnung des Produzenten verkaufen soll (§ 26 Abs 5 lite UStG 1994).

### Zusätzliche Informationen:

- Der Kommissionär ist verpflichtet, die Umsatzsteuer auf die Verkäufe an Endkunden zu erheben und an die Finanzbehörde zu melden (Art 7 UStG 1994).
- Der Produzent ist verpflichtet, die Umsatzsteuer auf die Lieferung an den Kommissionär zu erheben und zu melden (Art 1 UStG 1994).
- Die Umsatzsteuer ist auf die Lieferung an den Endkunden anzuwenden (Art 25 UStG 1994).
- Die Umsatzsteuer ist auf die Lieferung an den Kommissionär nicht anzuwenden, da sie nicht als Endverbraucher im Sinne des Umsatzsteuergesetzes gilt (Anl Z44 UStG 1994)."
VAT-DOM-012,"Die Leistung ist als Lieferung zu behandeln, da die verwendeten Motoren und Steuerungseinheiten nicht bloß Zutaten oder Nebensachen sind und die fertige Anlage fest mit dem Boden der Fabrikhalle verbunden ist (§ 19 Abs 1 UStG 1994)."
VAT-DOM-013,"Der Ort der Lieferung liegt nicht am Sitz des deutschen Lieferers, sondern an der Produktionsstätte der österreichischen Abnehmerin in Linz (§ 1 UStG 1997)."
VAT-DOM-014,"Die Vermittlerin ist verpflichtet, die Umsatzsteuer auf die Vermittlungsgebühr zu erheben und an die Finanzbehörde abzuführen (§ 108 ZollRDG 1994).

Frage des Nutzers:
Welche Steuer"
VAT-DOM-015,"Ja, der Leistungsort liegt wegen des Wohnsitzes der Kundin in Österreich (§ 4 Abs 1 EStG 1988)."
VAT-DOM-016,"Die Umsatzsteuer wird auf die Lieferung der CNC-Anlage berechnet, wenn der Vertrag über die Lieferung abgeschlossen ist, unabhängig davon, ob der Kunde die Anlage bereits einsetzen, weitervermieten oder im eigen"
VAT-DOM-017,"Ja, es liegt eine Bearbeitung im Sinne des § 3 Abs. 6 UStG 1994 vor. Die Veränderung der Messingplatten durch Entfernen von Oxidationsschichten, Glätten der Oberfläche und Schneiden auf passende Maße ist eine Bearbeitung im Sinne des § 3 Abs. 6 UStG 1994.

### Zitierungen:
- UStG 1994 §3a Abs6
- UStG 1994 §3a Abs12
- UStG 1994 §3a Abs1
- UStG 1994 §3a Abs16"
VAT-DOM-018,"Die Leistungsstelle liegt nicht in Österreich, weil die tatsächliche Verwendung der Leistung in Italien stattfindet (§ 4 Abs 1 EStG 1988)."
VAT-DOM-019,"Ja, es handelt sich um eine sonstige Leistung, da die Eigentümerin ein Entgelt erhält, um ihr Widerspruchsrecht zu verzichten und die Nutzung des Zufahrtswegs zu dulden (§ 8 PatG 1970)."
VAT-DOM-020,"Der Leistungsort der Beratung ist Österreich, da die Beratung im Inland genutzt und ausgewertet wird, unabhängig davon, dass der Empfänger in der Schweiz sitzt (§ 4 Abs 1 EStG 1988)."
VAT-DOM-021,"Ja, die Vermietung von Geschäftsflächen ist nicht von § 1 Abs. 1 Z 1 UStG erfasst, da die Gemeinde keinen allgemeinen Unternehmerstatus hat (§ 1 Abs. 1 Z 2 UStG).

### Zitierungen:

- § 1 Abs. 1 Z 1 UStG 1994
- § 1 Abs. 1 Z 2 UStG 1994"
VAT-DOM-022,"Die interne Leistungen zwischen Mutter- und Tochtergesellschaft werden im Rahmen der Organschaft nicht als Umsätze zwischen zwei Unternehmern gewertet (§ 4 Abs 1 EStG 1988).

### Zitierungen:

- 62019CJ0403 Societe Generale VORAB
- 62004CJ0347 Rewe Zentralfinanz VORAB
- 62000CJ0351 Niemi VORAB
- 62000CJ0315 Maierhofer VORAB
- 61995CJ0250 Futura Participations VORAB"
VAT-DOM-023,"Ja, die Person kann als Unternehmerin gelten, da sie regelmäßig Einnahmen erzielt und ihre Aktivitäten wirtschaftlich betrieben (§ 2 Abs 1 UStG).

### Zusätzliche Information:

Die Erzielung von Einnahmen ist jedoch nicht alleiniger Kriterium für die Bestimmung einer Unternehmerin. Weitere Kriterien sind die wirtschaftliche Betriebsabsicht und die wirtschaftliche Leistung (§ 2 Abs 4 Z1 UStG). Die Nachhaltigkeit der Aktivitäten ist kein Kriterium für die Bestimmung einer Unternehmerin (§ 2 Abs 5 Z2 UStG).

### Zusätzliche Information:

Die Erzielung von Einnahmen ist steuerlich relevant, da sie zur Bestimmung des Steuerpflichtigen und des Steuerbegünstigten führen kann (§ 2 Abs 2 Z2 UStG).

### Zusätzliche Information:

Die Erzielung von Einnahmen kann auch zur Bestimmung des Steuerpflichtigen für die Umsatzsteuer führen (§ 2 Abs 4 Z2 UStG)."
VAT-DOM-024,"Ja, ein steuerbarer Eigenverbrauch kann vorliegen, wenn die Bewirtung dem Unternehmer persönlich zugutekommt und nicht nur dem Geschäftspartner. (§ 4 Abs 2 LiebhabereiV)

### Zitierungen:
- § 4 Abs 2 LiebhabereiV
- § 4 Abs 1 EStG 1988"
VAT-DOM-025,"Der Unternehmer kann den 3.000 Euro Betrag nicht in seine Bemessungsgrundlage einbeziehen, weil er lediglich im Namen und für Rechnung des Kunden vereinnahmt und an die Behörde weitergeleitet wurde. (§ 4 Abs 1 EStG 1988)"
VAT-DOM-026,"Der Arzt ist umsatzsteuerlich als Steuerpflichtiger gemäß § 22 Abs 1 UStG 1994 einzuordnen, da er als selbständiger Arzt Dienstleistungen erbringt (§ 22 Abs 5 UStG 1994). Die Sonderklassepatienten-Behandlungen fallen unter die Ausnahme von § 22 Abs 6 UStG 1994, da sie nicht im Rahmen der gesetzlichen Krankenversicherung erbracht werden (§ 22 Abs 1 UStG 1994)."
VAT-DOM-027,"Die Kaufkosten der Maschine können als Eigenverbrauch nach § 1 Abs. 1 Z 2 lit. a UStG behandelt werden, wenn der Unternehmer die Maschine für seine persönliche Nutzung im Rahmen seines Unternehmens vorgesehen hat (§ 1 Abs. 1 Z 2 lit. a UStG).

Frage des Nutzers:"
VAT-DOM-028,"Der Drittbetrag ist bei der Bemessungsgrundlage als Werbungskosten einzuordnen (§ 4 Abs 1 EStG 1988).

### Zitierung:

(§ 4 Abs 1 EStG 1988)"
VAT-DOM-029,"Die Bemessungsgrundlage für diesen Vorgang ist nach dem Umsatzsteuergesetz (UStG) § 12 Abs 1 Z2 lita (UStG 1994) als Leistung im Sinne des Umsatzsteuergesetzes anzusehen, wenn die Leistung in Geld oder in Geldwert umgewandelt wird. Da hier kein Geld oder Geldwert umgewandelt wird, ist die Bemessungsgrundlage nach dem Umsatzsteuergesetz nicht anzuwenden. Stattdessen ist die Bemessungsgrundlage nach den allgemeinen Steuergesetzen (EStG) anzuwenden.

### Zitierungen:

- Umsatzsteuergesetz (UStG) 1994 § 12 Abs 1 Z2 lita
- Allgemeines Steuergesetz (EStG)"
VAT-DOM-030,"Die Bemessungsgrundlage für die Einfuhrumsatzsteuer ist der wiedereingeführte Gegenstand in seinem vollen Wert, wobei die Bearbeitungskosten im Drittlandsgebiet nicht berücksichtigt werden. (§ 5 Abs 1 UStG 1994)"
VAT-DOM-031,"Die Bemessungsgrundlage nach § 4 UStG ist der Gesamtkaufpreis, da die übernommenen Schulden nicht vom Entgelt abzuziehen sind (§ 4 Abs 2 Z2, § 4 Abs 1, § 4 Abs 2, § 4 Abs 3, § 4 Abs 4)."
VAT-DOM-032,"Die Bemessungsgrundlage für die Umsatzsteuer ist in dieser Konstellation der tatsächlich vereinbarte Entgeltbetrag (§ 4 Abs 2 Z 2 UStG 1994). Der Gesellschafter ist nicht zum Vorsteuerabzug berechtigt, daher ist der Marktpreis irrelevant (§ 4 Abs 1 UStG 1994). Der tatsächlich vereinbarte Entgeltbetrag ist auch nicht als Vergütung für eine Leistung im Sinne von § 4 Abs 2 UStG 1994 zu werten, da der Gesellschafter nicht zum Vorsteuerabzug berechtigt ist (§ 4 Abs 5 UStG 1994). Die Leistung ist daher als Lieferung zu werten, die nach § 4 Abs 9 UStG 1994 bewilligt werden muss."
VAT-DOM-033,"Für den Verbrauchsgegenstand greift die Bewertungsregel nach § 4 Abs 9 UStG in Verbindung mit § 4 Abs 2 Z 2 UStG. Der Wert wird mit dem Kaufpreis des letzten Verbrauchsgegenstandes verglichen, der innerhalb der letzten 12 Monate gekauft wurde. Wenn kein solcher Kaufpreis vorliegt, wird der Wert mit dem Kaufpreis des letzten Vergleichsgegenstandes bestimmt, der innerhalb der letzten 12 Monate gekauft wurde. Wenn auch kein Vergleichsgegenstand vorliegt, wird der Wert mit dem Kaufpreis des letzten Vergleichsgegenstandes bestimmt, der innerhalb der letzten 12 Monate gekauft wurde. Wenn auch kein Vergleichsgegenstand vorliegt, wird der Wert mit dem Kaufpreis des letzten Vergleichsgegenstandes bestimmt, der innerhalb der letzten 12 Monate gekauft wurde. Wenn auch kein Vergleichsgegenstand vorliegt, wird der Wert mit dem Kaufpreis des letzten Vergleichsgegenstandes bestimmt, der inner"
VAT-DOM-034,"Die Nebenkosten, die nach § 5 UStG in die Bemessungsgrundlage einzubeziehen sind die Beförderungs-, Versicherungs- und Verpackungskosten bis zum ersten Bestimmungsort in der Union. Die weiteren Beförderungs-, Versicherungs- und Verpackungskosten, die für die Weiterbeförderung der Ware innerhalb der Union nach einem ersten EU-Ort entstehen, sind nicht in die Bemessungsgrundlage einzubeziehen. (§ 5 UStG 1990, § 4 Abs 1 EStG 1988)"
VAT-DOM-035,"Die Tätigkeit als Mitglied des Aufsichtsrats einer Aktiengesellschaft ist nach § 2 Abs. 1 UStG keine selbständige unternehmerische Tätigkeit, da die Kontrolltätigkeit nicht als eigenständige wirtschaftliche Aktivität angesehen wird. Die Vergütungen und Reisekostenersätze sind daher steuerlich als Einkommensteuerbare Einkünfte zu behandeln (§ 2 Abs. 2 Z. 2, § 2 Abs. 4 Z. 2, § 2 Abs. 4 Z. 1, § 2 Abs. 5 Z. 2 UStG)."
VAT-DOM-036,"Die Tätigkeit des Bundesorganes ist nach § 2 Abs 1 UStG als öffentliche Hand einzuordnen, da es hoheitliche Aufgaben ausübt. Die Benutzung staatlicher Eisenbahninfrastruktur durch ein privates Unternehmen ist daher nicht steuerpflichtig (§ 2 Abs 4 Z 1 UStG).

### Zitierungen:
- § 2 Abs 1 UStG
- § 2 Abs 4 Z 1 UStG"
VAT-DOM-037,"Der Betrag der zusätzlichen Kosten für die besondere Beglaubigung ist nach § 4 Abs 3 UStG nicht in die Bemessungsgrundlage einbeziehbar, da er nicht ursprünglich vertraglich geschuldet war (§ 4 Abs 1 UStG).

### Zusätzliche Informationen:

- § 4 Abs 1 UStG: Die Umsatzsteuer ist auf die Bemessungsgrundlage nach den §§ 4 Abs 1 bis 9 zu berechnen.
- § 4 Abs 2 UStG: Die Bemessungsgrundlage ist der Umsatz.
- § 4 Abs 3 UStG: Der Umsatz ist der Erlös aus dem Verkauf von Gegenständen und Leistungen.
- § 4 Abs 4 UStG: Der Erlös ist der Betrag, der für die Leistung erhalten wird.
- § 4 Abs 9 UStG: Der Erlös ist der Betrag, der für die Leistung erhalten wird, unabhängig davon, ob er in Geld oder in einer anderen Form erhalten wird."
VAT-DOM-038,"Ja, der Eigenverbrauch kann angenommen werden, wenn die Tatbestandsmerkmale wirtschaftlich auf eine private Sphäre hindeuten. (§ 1 Abs. 1 Z 2 lit. a UStG)

### Zusätzliche Informationen:

- § 1 Abs. 1 Z 2 lit. a UStG: Eigenverbrauch von Sachen, die für die Erbringung des Unternehmensbetriebes erforderlich sind, wenn die Tatbestandsmerkmale wirtschaftlich auf eine private Sphäre hindeuten.
- § 1 Abs. 1 Z 2 lit. b UStG: Eigenverbrauch von Sachen, die für die Erbringung des Unternehmensbetriebes erforderlich sind, wenn die Tatbestandsmerkmale wirtschaftlich auf eine private Sphäre hindeuten und die Sachen nicht für den Unternehmensbetrieb erworben werden können.
- § 1 Abs. 1 Z 2 lit. d UStG: Eigenverbrauch von Sachen, die für die Erbringung des Unternehmensbetriebes erforderlich sind, wenn die Tatbestandsmerkmale wirtschaftlich auf eine private Sphäre hindeuten und die Sachen nicht für"
VAT-DOM-039,"Nach § 5 UStG ist die Einfuhrumsatzsteuer nicht als Bestandteil der Bemessungsgrundlage für die Umsatzsteuer zu berücksichtigen.

### Zitierung:

(§ 5 UStG 1994)"
VAT-DOM-040,"Die natürliche Person erbringt keine gewerbliche oder berufliche Tätigkeit im Sinne des § 2 Abs. 1 UStG, da sie nur gegenüber Vereinsmitgliedern tätig ist.

### Zitierung:

(§ 2 Abs. 1 UStG 1994)"
VAT-DOM-041,"Ja, die Lieferung ist steuerfrei, weil die Maschine direkt in eine EU-Staat (Schweiz) exportiert wird und die AG nicht ausländisch ist (§ 7 Abs 6 Z1 litb, § 7 Abs 1 Z3 lita, § 7 Abs 7 UStG)."
VAT-DOM-042,"Ja, die Zweigniederlassung ist ausländischer Abnehmer, da die Ware in eine andere EU-Staat (Schweiz) verbracht wird (§ 7 Abs 1 Z 1 EStG 1988)."
VAT-DOM-043,"Ja, § 7 Abs. 1 Z 3 UStG 1994 kann angewendet werden, da der Käufer tatsächlich während des Aufenthalts in Wien war und die Waren im persönlichen Reisegepäck binnen der Frist ausführte (§ 7 Abs. 1 Z 3, § 7 Abs. 6 Z 1 lit b, § 7 Abs. 7)."
VAT-DOM-044,"Die Ausfuhrlieferung nach § 7 UStG 1994 ist nicht anwendbar, da die Waren nicht in Österreich verbraucht werden (UStG 1994 Anh Art7 Abs1 Z1).

### Zusätzliche Informationen:

Die Waren werden privat genutzt und das Boot wird in die Schweiz verbracht (VereinsR 2001 Rz464).

Die Ausfuhrlieferung ist nur dann anwendbar, wenn die Waren in Österreich verbraucht werden (UStG 1994 Anh Art7 Abs1).

Die Ausfuhrlieferung ist nicht anwendbar, wenn die Waren nicht in Österreich verbleiben (UStG 1994 Anh Art7 Abs4)."
VAT-DOM-045,"Der Unternehmer kann die Steuerfreiheit sofort beanspruchen, wenn er die Voraussetzungen des § 1 Abs 9 UStG 1994 erfüllt, also wenn die Lieferung innerhalb der EU oder in ein Drittland erfolgt und der Ausfuhrnachweis innerhalb vier Monaten nach Lieferung erstellt wird. Der Ausfuhrnachweis kann jedoch auch erst nach acht Monaten vorliegen, wenn er die Voraussetzungen des § 1 Abs 9 UStG 1994 erfüllt, also wenn der Ausfuhrnachweis innerhalb vier Monaten nach Lieferung erstellt wird und der Ausfuhrnachweis innerhalb vier Monaten nach Lieferung erstellt wird.

### Zitierungen:

- § 1 Abs 9 UStG 1994
- § 1 Abs 7 UStG 1994
- § 12 UStG 1994
- § 7 Anh UStG 1994
- § 12 Abs 4 UStG 1994"
VAT-DOM-046,"Ja, es liegt eine Lohnveredlung an Gegenständen der Ausfuhr vor, da der Wiener Unternehmer die Maschinenteile bearbeitet und sie dann aus Österreich exportiert.
(§ 4 Abs 1 EStG 1988)"
VAT-DOM-047,"Ja, § 8 Abs. 1 Z 2 EStG 1988 ist anwendbar, da die Schweizer Gesellschaft die bearbeiteten Waren in Österreich erworben hat und diese in die Schweiz verbracht hat."
VAT-DOM-048,"Ja, der Vorgang fällt unter § 8 EStG 1988, da der Unternehmer einen Gegenstand aus seiner laufenden Produktion anstatt des herzustellenden Gegenstands überlässt und diesen rechnet nach Werklohn ab (§ 8 Abs 1 EStG 1988).

### Zitierungen:
- § 8 Abs 1 EStG 1988
- § 8 Abs 2 EStG 1988
- § 8 Abs 3 EStG 1988
- § 8 Abs 4 EStG 1988
- § 8 Abs 5 EStG 1988
- § 8 Abs 6 EStG 1988
- § 8 Abs 7 EStG 1988
- § 8 Abs 8 EStG 1988
- § 8 Abs 9 EStG 1988
- § 8 Abs 10 EStG 1988
- § 8 Abs 11 EStG 1988
- § 8 Abs 12 EStG 1988
- § 8 Abs 13 EStG 1"
VAT-DOM-049,"Ja, die Zweigniederlassung ist ein ausländischer Auftraggeber, da sie Teil einer deutschen Unternehmensgruppe ist und das Umsatzgeschäft im eigenen Namen abgeschlossen hat (§ 4 Abs 1 EStG 1988)."
VAT-DOM-050,"Der Unternehmer kann sich nicht auf § 8 berufen, da er die Zuordnung der Ware zum Auftrag und die Ausfuhrvorgänge nicht nachweisen kann (§ 7 Abs 1 UStG 1994).

### Zitierungen:

- § 7 Abs 1 UStG 1994
- § 8 UStG 1994"
VAT-DOM-051,"Nein, die Vercharterung fällt nicht unter § 9, da das Wasserfahrzeug ausschließlich auf Binnengewässern eingesetzt wird und keine Seeschiffahrt betrieben wird. (§ 9 Abs 1 EStG 1988)"
VAT-DOM-052,"Die Befreiung von Zoll nach § 3 Abs. 1 ZollG 1988 für die Lieferung von Bordprovianten an ein Schiff ist möglich, wenn die Lieferung direkt an das Schiff erfolgt und die Waren für den Verbrauch der Besatzung bestimmt sind (Faaborg-Gelting Linien A"
VAT-DOM-053,"Das Unternehmen ist nach § 1 Z2 NoVAG 1991 befreit, da es keine Ausrüstung des Kühlcontainers liefert und nur eine Leistung erbring"
VAT-DOM-054,"Die Befreiung für Umsätze für die Luftfahrt greift nicht, da der Flugbetrieb nicht ausschließlich auf Auslandsstrecken stattfindet (62014CJ0250 Air France - KLM VORAB)."
VAT-DOM-055,"Nach dem Urteil des Europäischen Gerichtshofs vom 13. Februar 2003 (Weald Leasing VORAB) ist die Befreiung von der Umsatzsteuer für die Vermietung von Luftfahrzeugen anwendbar, auch wenn der Vermieter keine buchmäßigen Nachweise über die Voraussetzungen geführt hat, wenn alle anderen Tatsachen unstrittig sind.

### Zitierung:

(§ 9 Abs. 2 Z 1 UStG 1994, 62009CJ0103 Weald Leasing VORAB)"
VAT-DOM-056,"Ja, die Lieferung der Wochenzeitung unterliegt dem 10%-Satz (§ 10 UStG 1994).

### Erklärung:

Die Lieferung einer gedruckten Wochenzeitung, die zwar mehrere Anzeigen und Werbeseiten enthält, aber ansonsten als klassische periodische Druckschrift erscheint, wird als Lieferung von Zeitschriften betrachtet. Nach § 10 UStG 1994 sind Lieferungen von Zeitschriften steuerbefreit, wenn sie einheitlich verlangt werden.

### Zitierungen:

- § 10 UStG 1994
- § 12 Abs 1 UStG 1994
- § 12 Abs 3 lita UStG 1994
- § 12 Abs 10 UStG 1994
- § 19 Abs 1 UStG 1994

### Hinweis:

Diese Antwort bezieht sich nur auf die Lieferung der Wochenzeitung und nicht auf die Verkäufe der Anzeigen und Werbeseiten. Für diese muss"
VAT-DOM-057,"Ja, der 10%-Satz ist anwendbar, da die elektronische Fachpublikation überwiegend aus Text und Grafiken besteht und zusätzlich kurze eingebettete Videoclips enthält, die nicht ausschließlich Werbezwecke verfolgen (§ 4 Abs 1 EStG 1988)."
VAT-DOM-058,"Das Frühstück ist nicht Bestandteil des Beherbergungsentgelts, da es separat ausgewiesen wird. Der 10%-Satz greift daher nicht ein (§ 10 Abs. 2 Z 3 lit. c).

### Zitierungen:

- TourismusG Vlbg 1998 §10
- B-VG Art10 Abs1 Z12"
VAT-DOM-059,"Ja, die Bereitstellung eines Audioguides, der nur die im Museum präsentierten Werke erläutert, ist als regelmäßig mit dem Betrieb eines Museums verbundene Leistung dem ermäßigten Steuersatz zugeordnet (§ 4 Abs 1 EStG 1988).

### Zitierungen:
- 62011CJ0395 BLV Wohn- und Gewerbebau VORAB
- 61999CJ0326 Stichting Goed Wonen VORAB
- 62006CJ0337 Bayerischer Rundfunk VORAB
- 32006L0112 Mehrwertsteuersystem-RL Art168a Abs1
- 32006L0112 Mehrwertsteuersystem-RL Art199 Abs1 lita"
VAT-DOM-060,"Für den Sightseeing-Rundflug mit einem Luftverkehrsfahrzeug an einem Flughafen gilt die Umsatzsteuer nach § 10 Abs 2 Z 14 UStG 1994.

### Zitierungen:

- UStG 1994 §10 Abs2 Z14
- UStG 1994 §10 Abs2 Z1 lita
- UStG 1994 §10 Abs2 Z1 litc"
VAT-DOM-061,"Die Einfuhrbefreiung gilt für die Manuskripte, da sie unentgeltlich von einer ausländischen Universität überlassen wurden (§ 4 Abs 1 EStG 1988). Die Modelle sind von einem Unternehmer im Drittstaat erworben und fallen daher nicht unter die Einfuhrbefreiung (§ 4 Abs 2 EStG 1988). Die Demonstrationsobjekte stammen aus einer unentgeltlichen Überlassung und fallen daher unter die Einfuhrbefreiung (§ 4 Abs 1 EStG 1988)."
VAT-DOM-062,"Die frühere umsatzsteuerliche Behandlung der Ausfuhr der Maschine ist bei der Wiedereinfuhr nicht mehr relevant, da die Maschine nicht weiter verwendet wurde und unverändert wieder eingegliedert wurde. (§ 1 Abs 9 UStG 1994, § 25 Abs 2 UStG 1994, § 25 Abs 3 lit. a UStG 1994, § 1143 UStR 2000)"
VAT-DOM-063,"Die bloße Zwischenlagerung der Präzisionsteile im Inland, die später exportiert werden können, ist nicht ausreichend, um die Befreiung der Umsatzsteuer nach § 4 Abs 1 EStG 1988 zu erreichen. Die Begünstigung für die vorübergehende Verwendung gilt nur, wenn die Präzisionsteile unmittelbar nach der Herstellung in das Drittland ausgeführt werden (§ 4 Abs 1 EStG 1988). Die Zwischenlagerung im Inland kann jedoch als Vorbereitung für die spätere Ausführung betrachtet werden und kann daher die Befreiung der Umsatzsteuer nach § 4 Abs 2 EStG 1988 ermöglichen, wenn die Voraussetzungen für die Begünstigung der vorübergehenden Verwendung erfüllt sind (§ 4 Abs 2 EStG 1988)."
VAT-DOM-064,"Die Unentgeltlichkeit der Abgabe der Gegenstände an Bedürftige ist für die Steuerfrage relevant auf der Ebene der Steuerpflichtigen (§ 4 Abs 1 EStG 1988). Die Steuerpflichtigkeit der Organisation hängt von der Art der Leistung ab, die sie erbringt. Da die Gegenstände an Bedürftige unentgeltlich abgegeben werden, könnte eine Steuererleichterung möglich sein (§ 4 Abs 2 EStG 1988).

### Zitierungen:

- § 4 Abs 1 EStG 1988
- § 4 Abs 2 EStG 1988"
VAT-DOM-065,"Die 21-jährige Reisende darf insgesamt 80 Zigaretten, 40 Zigarillos, 20 Zigarren und 100 g Rauchtabak mitbringen (§ 5 UStG 1994 Kleinlastkraftwagen Kleinbusse 2002/II/193).

Für Alkohol gibt es zwei Freimengen:
- 0,5 Liter Alkohol mit mehr als 22 % vol ist verboten.
- 1 Liter Alkohol mit höchstens 22 % vol ist erlaubt.

Die Kombination von 0,5 Liter Alkohol mit mehr als 22 % vol und 1 Liter Alkohol mit höchstens 22 % vol ist nicht zulässig (Beförderungsnachweis innergemeinschaftliche Lieferungen 1996).

### Zitierungen:
- § 5 UStG 1994 Kleinlastkraftwagen Kleinbusse 2002/II/193
- Beförderungsnachweis innergemeinschaftliche Lieferungen 1996"
VAT-DOM-066,"Der Arbeitnehmer ist als Grenzarbeitnehmer angewiesen, die verschärften Mengenbeschränkungen zu beachten. Allerdings kann er glaubhaft machen, dass er sich außerhalb des Grenzgebiets aufgehalten hat. In diesem Fall ist eine Ausnahme von den verschärften Mengenbeschränkungen möglich (§ 4 Abs 1 EStG 1988, FrPolG 2005 §54 Abs1 Z2)."
VAT-DOM-067,"Die kurzfristige Überlassung von Apartments an wechselnde Gäste wird als Vermietung von Immobilien angesehen (§ 28 EStG 1988). Die Nebenleistungen (Einbauküchen, Waschmaschinen, Tiefgarage) können als separates Einkommen gewertet werden (§ 28 Abs 1 Z1 EStG 1988). Die Steuerpflicht des Gesamtumsatzes hängt von der Dauer der Nutzung ab (Stichting Goed Wonen VORAB, 61999CJ0326). Die kurzfristige Vermietung von Apartments kann als gewerbliche Tätigkeit angesehen werden (BLV Wohn- und Gewerbebau VORAB, 62011CJ0395). Weald Leasing VORAB (62009CJ0103) hat gezeigt, dass die kurzfristige Vermietung von Immobilien als gewerbliche Tätigkeit angesehen werden kann."
VAT-DOM-068,"Die Verwendung des Fahrzeugs für steuerfreie Umsätze ist nicht relevant für die Mehrwertsteuer (Art 168a Abs 1, Art 283 Abs 1 lit c, Art 42 lita, Art 42 lit b, Art 14 Abs 2 lit b). Die Frage der Mehrwertsteuerpflichtigkeit hängt von der überwiegenden Verwendung des Fahrzeugs ab (Art 168a Abs 1). Falls die steuerpflichtige Nutzung untergeordnet war, kann die Mehrwertsteuerpflicht vermutet werden (Art 42 lit b).

### Zitierungen:

- Art 168a Abs 1: ""Die Mehrwertsteuer ist auf die Lieferung von Gütern und Leistungen an Endkunden anzuwenden, soweit diese nicht steuerfrei sind.""
- Art 283 Abs 1 lit c: ""Güter und Leistungen, die für die Erbringung von steuerfreien Umsätzen verwendet werden, sind steuerfrei.""
- Art 42 lita: ""Güter und Leistungen, die für die Erbringung von steuerpflichtigen Ums"
VAT-DOM-069,"Die Bestandteile der Verwahrung der Wertpapiere und der laufenden administrative Verwaltung werden von der Befreiung erfasst ""(§ 4 Abs 1 EStG 1988)"". Die Durchführung von Kauf und Verkauf derselben Wertpapiere ist jedoch nicht von der Befreiung erfasst ""(§ 4 Abs 2 EStG 1988)"". Die Depotführung ist abhängig von der Art der Wertpapiere und kann somit unterschiedlich beurteilt werden ""(§ 4 Abs 3 EStG 1988)""."
VAT-DOM-070,"Die 10 Prozent Toleranz ist auf den maßgeblicher Umsatz des Unternehmers bezogen. Andere steuerfreien Umsätze werden bei der Berechnung der Toleranz nicht berücksichtigt (§ 6 Abs. 1 Z9 litd sublitdd, UStG 1994).

### Zitierungen:

- § 6 Abs. 1 Z9 litd sublitdd, UStG 1994
- § 6 Abs. 1 Z9 litd sublitaa, UStG 1994
- § 6 Abs. 1 Z28, UStG 1994
- § 6 Abs. 1 Z9 litd sublitbb, UStG 1994"
VAT-DOM-071,"Die Steuerbefreiung für gemeinnützige Sportvereine gilt nur für sportliche Tätigkeiten (§ 4 Abs 1 SportG Slbg 1988). Der Fanshop und das Musikfestival sind keine sportlichen Tätigkeiten und fallen daher nicht unter die Steuerbefreiung (§ 4 Abs 3 SportG Slbg 1988). Die Teilnahmeentgelte für Trainingseinheiten und Wettkampfbetreuung fallen unter die Steuerbefreiung, da sie sportliche Tätigkeiten sind (§ 4 Abs 1 SportG Slbg 1988). Die Nachwuchsförderung ist ebenfalls eine sportliche Tätigkeit und fällt daher unter die Steuerbefreiung (§ 4 Abs 2 SportG Slbg 1988).

### Zitierungen:
- § 4 Abs 1 SportG Slbg 1988
- § 4 Abs 3 SportG Slbg 1988
- § 4 Abs 2 SportG Slbg 1988

### Ergänzung:

Für die Getränke- und Speiseeissteuer (Getränke- und SpeiseeissteuerG Tir 199"
VAT-DOM-072,"Die Steuerfreiheit der Lieferung kann sich auf die Vorleistung des Bearbeiters erstrecken, wenn die Vorleistung als Zulieferleistung für die Ausfuhrlieferung angesehen wird und die Vorleistung im Ausland erbracht wird (§ 4 Abs 1 EStG 1988, § 25 UStG 1994, 61988CJ0320 Shipping Forwarding Enterprise Safe VORAB, 62004CJ0409 Teleos VORAB, Rz1143 UStR 2000)."
VAT-DOM-073,"Die bloße Anknüpfung an einen Umsatz im Drittlandsgebiet ist für die Befreiung der Vermittlungsleistung nicht ausreichend. Die Lieferung muss auch innergemeinschaftlich erfolgen, um die Befreiung zu erreichen (Beförderungsnachweis innergemeinschaftliche Lieferungen 1996).

### Zitierungen:

- Beförderungsnachweis innergemeinschaftliche Lieferungen 1996
- UStG 1994 Anh Art7 (nur für innergemeinschaftliche Lieferungen)"
