id,instruction,input,output
JWR_2016150040_20181018J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Bei der revisionswerbenden Partei, einem gemeinnützigen Verein, fand eine Außenprüfung statt, bei der vom Prüfer Grundstücksveräußerungen der Jahre 2012 (nach dem 31. Mai 2012) und 2013 aufgegriffen und als steuerpflichtig (Immobilienertragsteuer) qualifiziert wurden. Die Veräußerung im Jahr 2012 betraf eine Liegenschaft in M mit einem Veräußerungserlös in Höhe von 235.000 EUR. Im Jahr 2013 wurde eine Liegenschaft in E um 227.431,40 EUR veräußert. 2 Das Finanzamt folgte dem Prüfer, setzte die Körperschaftsteuer für die Jahre 2012 und 2013 mit 8.225 EUR (2012) bzw. 7.960 EUR (2013) fest und begründete dies im Wesentlichen damit, dass die veräußerten Grundstücke nicht dem begünstigten Betrieb der Revisionswerberin, sondern deren allgemeiner Vermögensverwaltung zuzurechnen gewesen seien. 3 Gegen die im Gefolge der Außenprüfung ergangenen Bescheide brachte die revisionswerbende Partei Beschwerde ein. Sie beantragte die Festsetzung der Körperschaftsteuer 2012 und 2013 mit 0 EUR und führte zur Begründung aus, bei der Ermittlung des Einkommens sei der Freibetrag gemäß § 23 KStG 1988 nicht in Abzug gebracht worden. 3 Gegen die im Gefolge der Außenprüfung ergangenen Bescheide brachte die revisionswerbende Partei Beschwerde ein. Sie beantragte die Festsetzung der Körperschaftsteuer 2012 und 2013 mit 0 EUR und führte zur Begründung aus, bei der Ermittlung des Einkommens sei der Freibetrag gemäß Paragraph 23, KStG 1988 nicht in Abzug gebracht worden. 4 Das Finanzamt wies die Beschwerde mit Beschwerdevorentscheidung, in der es den Standpunkt vertrat, dass Einkünfte im Sinne des § 21 Abs. 2 und 3 KStG 1988 nicht zum nach § 23 KStG 1988 relevanten Einkommen zählten, als unbegründet ab. 4 Das Finanzamt wies die Beschwerde mit Beschwerdevorentscheidung, in der es den Standpunkt vertrat, dass Einkünfte im Sinne des Paragraph 21, Absatz 2, und 3 KStG 1988 nicht zum nach Paragraph 23, KStG 1988 relevanten Einkommen zählten, als unbegründet ab. 5 Die revisionswerbende Partei beantrag",; BAO §44; BAO §45; EStG 1988 §30b Abs2; KStG 1988 §1 Abs2; KStG 1988 §1 Abs3 Z3 idF 2012/I/022; KStG 1988 §21 Abs2; KStG 1988 §21 Abs3; KStG 1988 §22 Abs1; KStG 1988 §23 Abs1; KStG 1988 §24 Abs1; KStG 1988 §24 Abs2; KStG 1988 §24 Abs3; KStG 1988 §5 Z6; KStG 1988 §7 Abs2
JWR_2009130141_20131128X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführende GmbH führt ein Steuerberatungsunternehmen und ermittelte im Streitzeitraum ihren Gewinn nach einem vom Kalenderjahr abweichenden Wirtschaftsjahr (Bilanzstichtag 30. September). Bei der Beschwerdeführerin fand im Jahr 1996 eine abgabenbehördliche Prüfung statt, die zu Feststellungen führte, die zum Teil auch noch die Streitpunkte im vorliegenden verwaltungsgerichtlichen Verfahren bilden. Dabei handelt es sich u.a. um die Feststellungen im Prüfungsbericht vom 26. Juni 1996 unter Tz. 17 (""Vertragserrichtungsgebühren""), Tz. 19 lit. A bis G (""Mietobjekt Gebäude (G.)""; hier war vor allem strittig, ob oder inwieweit ein Mietverhältnis hinsichtlich des gesamten Gebäudes schon von Beginn an, ab 1991, steuerlich anzuerkennen sei), Tz. 22 und 23 (teilweise Aberkennung der Sanierungs- und Adaptierungskosten bzw. Betriebskosten im Zusammenhang mit dem Objekt G. für die Jahre 1991 bis 1993), Tz. 24 (""Reisekostenersätze""), Tz. 25 (""Gewerbeertragszurechnung gem. § 7/6 GewStG"" 1992 und 1993) und Tz. 27 (Verzinsung ""Verrechnungskonto (Mag. W.)"") sowie Tz. 31 (Zusammenstellung verdeckter, an den Gesellschafter-Geschäftsführer Mag. W. zugerechneter, verdeckter Ausschüttungen 1992 und 1993 resultierend u.a. aus den Feststellungen zu den Tz. 17, 19, 22, 23, 24 und 27). Die beschwerdeführende GmbH führt ein Steuerberatungsunternehmen und ermittelte im Streitzeitraum ihren Gewinn nach einem vom Kalenderjahr abweichenden Wirtschaftsjahr (Bilanzstichtag 30. September). Bei der Beschwerdeführerin fand im Jahr 1996 eine abgabenbehördliche Prüfung statt, die zu Feststellungen führte, die zum Teil auch noch die Streitpunkte im vorliegenden verwaltungsgerichtlichen Verfahren bilden. Dabei handelt es sich u.a. um die Feststellungen im Prüfungsbericht vom 26. Juni 1996 unter Tz. 17 (""Vertragserrichtungsgebühren""), Tz. 19 lit. A bis G (""Mietobjekt Gebäude (G.)""; hier war vor allem strittig, ob oder inwieweit ein Mietverhältnis hinsichtlich des gesamten Gebäudes schon von Begi",; KStG 1988 §8 Abs2
JWR_2009130101_20130320X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Bei der Mitbeteiligten handelt es sich - so die belangte Behörde im angefochtenen Bescheid - um eine Kapitalgesellschaft in Liquidation, die mit Beschluss des Handelsgerichtes Wien vom 11. Mai 2006 ""gelöscht"" worden sei (die entsprechende Firmenbucheintragung sei am 12. Mai 2006 erfolgt). Mit Schreiben vom 28. Februar 2006 habe der steuerliche Vertreter dem Finanzamt eine Körperschaftsteuererklärung für den Liquidationszeitraum vom 1. Jänner 2004 bis 17. Februar 2006 samt einer Liquidationseröffnungsbilanz zum 1. Jänner 2004, einer Gewinn- und Verlustrechnung für den Liquidationszeitraum und einer Liquidationsschlussbilanz zum 17. Februar 2006 übermittelt. Im Körperschaftsteuerbescheid 2006 habe das Finanzamt den erklärten Liquidationsgewinn unter Zugrundelegung einer monatlichen Aufteilung auf den Liquidationszeitraum gemäß § 26c Z 2 lit. a KStG 1988 mit 46 % dem Jahr 2004 zugeordnet und insoweit dem Körperschaftsteuersatz von 34 % unterworfen. Gemäß § 26c Z 2 KStG 1988 in der Fassung des Steuerreformgesetzes 2005 sei nämlich bei Ermittlung des Einkommens unter Berücksichtigung eines vom Kalenderjahr abweichenden Wirtschaftsjahres der auf das Jahr 2004 entfallende Anteil mit dem Steuersatz des § 22 Abs. 1 leg. cit. in der Fassung vor dem Steuerreformgesetz 2005 zu besteuern; dabei sei eine vereinfachte monatsweise Aufteilungsmöglichkeit gesetzlich vorgesehen. Auch wenn der Gesetzgeber konkret nur das abweichende Wirtschaftsjahr angesprochen habe, habe mit dieser Bestimmung doch allgemein sichergestellt werden sollen, dass nur jene Einkommensteile mit dem verminderten Steuersatz vom 25 % besteuert würden, die nach dem 31. Dezember 2004 erwirtschaftet worden seien. In ""teleologischer Auslegung dieser Gesetzesbestimmung"" sei dies ""gleichermaßen auch auf über mehrere Jahre verteilte Liquidationsgewinne anzuwenden, würde es doch ansonsten zu einer verfassungsrechtlich bedenklichen ungleichmäßigen Besteuerung kommen"". Bei der Mitbeteiligten handelt es sich - so die bela",; KStG 1988 §19; KStG 1988 §19 Abs3; KStG 1988 §26c Z2; KStG 1988 §26c Z2 litb; KStG 1988 §7 Abs5
JWR_2010150192_20111222X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit Bescheid des Magistrates der Stadt St. Pölten vom 10. Juli 2007 wurde dem Land Niederösterreich (beschwerdeführende Partei) - nach einer von einem Finanzamt im Jahr 2007 durchgeführten GPLA-Prüfung - im Hinblick auf eine Betätigung für die ASFINAG, welche die Behörde als Betrieb gewerblicher Art wertete, Kommunalsteuer für den Zeitraum 1. Jänner 2001 bis 30. April 2006 (rund 10.000 EUR für jedes der Jahre 2001 bis 2005) vorgeschrieben. In der Bescheidbegründung wird ausgeführt, von Jänner 2001 bis April 2006 habe die beschwerdeführende Partei für die ASFINAG auf Grund einer vertraglichen Vereinbarung die Verwaltung und Erhaltung von Autobahnen und Schnellstraßen gegen Entgelt durchgeführt. Diese entgeltliche Betreuung könne nicht als eine dem Hoheitsgebiet des Landes zuzurechnende Aufgabe angesehen werden. Somit bestehe für diese Zeiträume Kommunalsteuerpflicht. Über die gegen diesen Bescheid erhobene Berufung wurde mit Berufungsbescheid des Stadtsenates der Stadt St. Pölten vom 29. September 2008 abgesprochen, wobei es hinsichtlich der Jahre 2001 bis 2005 zu einer Reduzierung der Kommunalsteuervorschreibung kam (2001: 5.860,05 EUR; 2002: 5.853,57 EUR; 2003: 6.444,96 EUR; 2004: 6.598,74 EUR; 2005: 7.378,02 EUR; Jänner bis April 2006: 3.037,61 EUR). Die Berufungsbehörde folgte dabei der Einwendung der beschwerdeführenden Partei, wonach das Finanzamt davon ausgegangen sei, dass im Bereich der Stadt St. Pölten im Betrieb gewerblicher Art neun Beamte tätig geworden seien, tatsächlich die Anzahl der dort tätigen Beamten aber geringer gewesen sei (2001 bis 2005: Helmut G, Karl P, Karl S und Karl Z), sodass sich eine niedrigere Lohnsumme als Bemessungsgrundlage der Kommunalsteuer ergebe. In der Folge setzte der Magistrat der Stadt St. Pölten - nach einer weiteren von einem Finanzamt im Jahr 2009 durchgeführten GPLA-Prüfung - mit Bescheid vom 25. September 2009 der beschwerdeführenden Partei gegenüber neuerlich für den Zeitraum Jänner 2001 bis Dezember 2005 Kommunalste",; KStG 1988 §2; KStG 1988 §2 Abs1; KStG 1988 §2 Abs5; KommStG 1993 §3 Abs3; UStG 1994 §2
JWR_1998130053_20020227X05,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Dem Beschwerdeverfahren liegen die Ergebnisse einer abgabenbehördlichen Prüfung (Prüfungsbericht vom 11. August 1988) zu Grunde, bei der Geschäftsbeziehungen der Beschwerdeführerin zu der in der Schweiz ansässigen A-AG nicht in der von der Beschwerdeführerin erklärten Form Anerkennung fanden. Im erstangefochtenen Bescheid wird ausgeführt, die Beschwerdeführerin, die der internationalen IVM-Firmengruppe angehöre, sei mit Gesellschaftsvertrag vom 3. Juli 1979 - abgeschlossen zwischen J.K. und der IVM-GmbH, München - errichtet worden. Zum Geschäftsführer sei J.K. bestellt worden, der von April 1980 bis November 1990 Alleingesellschafter der Beschwerdeführerin gewesen sei. Unternehmensgegenstand sei u. a. die Erbringung von technischen Beratungen und sonstigen technischen Leistungen jeglicher Art, insbesondere für neue Technologien auf dem Gebiet der Luft- und Raumfahrt, Elektronik, Computer-Technik, Verfahrenstechnik und Kernenergie. Die IVM-Firmengruppe gliedere sich weltweit in rechtlich selbstständige Gesellschaften. Hauptgesellschafter und in der Mehrzahl auch Geschäftsführer der einzelnen Gesellschaften sei J.K. Neben der Beschwerdeführerin habe in Österreich die IVM-GmbH Salzburg mit Betriebsstätten in Wien und Linz bestanden. Deren Betrieb sei mit Vertrag vom 25. März 1994 in die Beschwerdeführerin eingebracht worden. In einem Schreiben vom 27. Februar 1986 betreffend ""Offenlegung und Ersuchen um Überprüfung der Angemessenheit von Leistungsbeziehungen zwischen Kapitalgesellschaften in Österreich und der Schweiz"" habe die Beschwerdeführerin angegeben, dass sie für besondere Aufgaben Personalleistungen im Werkvertrag bei der A-AG in Zug, Schweiz, einkaufe. In dieser schweizerischen AG sei J.K. zwar beherrschender Mehrheits-Aktionär, jedoch weder im Vorstand noch im Verwaltungsrat tätig. Die A-AG beschäftige als internationales Unternehmen nach eigener Unternehmenskonzeption besonders qualifizierte Spezialisten ausschließlich mit Werkvertrag. Als Verrechnungsgrund",; KStG 1966 §8 Abs1
JWR_2023130018_20240327J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Zum bisherigen Verfahrensgeschehen ist eingangs auf das Erkenntnis des Verwaltungsgerichtshofes vom 1. März 2023, Ro 2022/13/0015, zu verweisen. 2 Daraus ist hervorzuheben, dass die (nunmehrige) erstmitbeteiligte Partei (die BB GmbH), eine in Deutschland ansässige Gesellschaft mit beschränkter Haftung, die Feststellung einer Unternehmensgruppe gemäß § 9 Abs. 8 KStG 1988 ab dem Veranlagungsjahr 2017 beantragte. Gruppenträger solle die erstmitbeteiligte Partei sein, Gruppenmitglieder die zweit- und drittmitbeteiligten Parteien (B GmbH und BE GmbH), zwei in Österreich ansässige Gesellschaften mit beschränkter Haftung. Daraus ist hervorzuheben, dass die (nunmehrige) erstmitbeteiligte Partei (die BB GmbH), eine in Deutschland ansässige Gesellschaft mit beschränkter Haftung, die Feststellung einer Unternehmensgruppe gemäß Paragraph 9, Absatz 8, KStG 1988 ab dem Veranlagungsjahr 2017 beantragte. Gruppenträger solle die erstmitbeteiligte Partei sein, Gruppenmitglieder die zweit- und drittmitbeteiligten Parteien (B GmbH und BE GmbH), zwei in Österreich ansässige Gesellschaften mit beschränkter Haftung. 3 Mit Bescheid vom 26. Juni 2019 wies das Finanzamt den Antrag ab. 4 Die mitbeteiligten Parteien erhoben gegen diesen Bescheid Beschwerde. 5 Mit Beschwerdevorentscheidung vom 10. Juli 2020 wies das Finanzamt die Beschwerde als unbegründet ab. Die mitbeteiligten Parteien beantragten, die Beschwerde dem Bundesfinanzgericht zur Entscheidung vorzulegen. 6 In der mündlichen Verhandlung vor dem Bundesfinanzgericht wurde erörtert, dass eine horizontale Verlustverrechnung angestrebt werde; es solle kein „Ergebnis nach Deutschland transferiert“ werden. Für den Fall, dass es zu einer Zurechnung zu einer der inländischen Gesellschaften komme solle, wurde die Zurechnung an die B GmbH beantragt. 7 Mit Erkenntnis vom 31. März 2022 gab das Bundesfinanzgericht der Beschwerde Folge und änderte den angefochtenen Bescheid ab. 8 Mit dem eingangs",12010E049 AEUV Art49; 12010E054 AEUV Art54; 62007CJ0418 Papillon VORAB; 62013CJ0039 SCA Group Holding VORAB; 62017CJ0028 NN VORAB; 62018CJ0749 B u. a. VORAB; 62022CJ0340 Cofidis VORAB; EURallg; KStG 1988 §10 Abs3; KStG 1988 §7; KStG 1988 §9; KStG 1988 §9 Abs1; KStG 1988 §9 Abs1 idF 2004/I/057; KStG 1988 §9 Abs3
JWR_1996130175_20000322X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Dem angefochtenen Bescheid liegt folgender, anlässlich einer abgabenbehördlichen Prüfung festgestellter und von der belangten Behörde als erwiesen angenommener Sachverhalt zu Grunde: Die Beschwerdeführerin habe am 23. Dezember 1992 628 Aktien der R 1 AG, welche am 18. November 1992 von der F GmbH mit einem Gründungshelfer unter Vereinbarung eines Grundkapitals von S 10 Mio gegründet worden war, um rd S 24 Mio und am 17. Juni 1993 58 Aktien der R 2 AG, welche am 27. Mai 1993 von der F GmbH (in der Folge auch Großmuttergesellschaft) mit einem Gründungshelfer unter Vereinbarung eines Grundkapitals von S 1 Mio gegründet worden war, um rd S 2,5 Mio erworben. Die Anschaffungskosten der Aktien hätten sich zu einem geringen Teil aus dem einbezahlten Grundkapital und zum überwiegenden Teil aus jeweils einem Gesellschafter(""Großmutter"")zuschuss der F GmbH mit Zwischenbilanzierung bei der R 1 AG und der R 2 AG an deren Enkelgesellschaften R 1 GmbH (rd S 3,6 Mrd) und R 2 GmbH (rd S 406 Mio), bei welchen es sich um 100-%ige Tochtergesellschaften der R 1 AG und R 2 AG handelte und welche jeweils deren operativen Geschäfte getätigt hätten, zusammengesetzt. Am 28. Dezember 1993 habe die Beschwerdeführerin Dividenden im Betrag von insgesamt rd S 25,5 Mio gemäß § 10 KStG 1988 steuerfrei bezogen, nachdem im Dezember 1993 die R 1 GmbH bzw die R 2 GmbH Gewinne von S 3,7 Mrd bzw S 410 Mio, bestehend im Wesentlichen aus den Großmutterzuschüssen, an die R 1 AG und die R 2 AG ausgeschüttet hätten. Am 29. Dezember 1993 habe die Beschwerdeführerin die Aktien um insgesamt rd S 472.000,-- verkauft und dabei einen Veräußerungsverlust von insgesamt rd S 26 Mio realisiert. Am 28. Dezember 1993 habe die Beschwerdeführerin Dividenden im Betrag von insgesamt rd S 25,5 Mio gemäß Paragraph 10, KStG 1988 steuerfrei bezogen, nachdem im Dezember 1993 die R 1 GmbH bzw die R 2 GmbH Gewinne von S 3,7 Mrd bzw S 410 Mio, bestehend im Wesentlichen aus den Großmutterzuschüssen, an die R 1 AG und die R 2 AG ausg",; BAO §167 Abs2; EStG 1972 §27 Abs1 Z1; EStG 1972 §4 Abs1; EStG 1972 §6; EStG 1988 §27 Abs1 Z1; EStG 1988 §4 Abs12; EStG 1988 §4 Abs4; HGB §229 Abs2; HGB §231 Abs2; HGB §231 Abs3; KStG 1966 §22 Abs2; KStG 1966 §8 Abs1; KStG 1988 §8 Abs1; KStG 1988 §8 Abs2
JWR_1998130205_20030129X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit Bescheid vom 29. September 1997 wurde vom Magistrat der Stadt Wien, MA 4, gegenüber dem Dom- und Metropolitankapitel zu St. Stephan (der nunmehrigen beschwerdeführenden Partei) ein Bescheid erlassen, mit welchem gemäß § 11 Abs. 3 Kommunalsteuergesetz 1993 Kommunalsteuer für die Jahre 1994 und 1995 sowie den Zeitraum 1 bis 10/1996 in Höhe von insgesamt 746.037 S festgesetzt wurde. Gleichzeitig wurde ein Antrag der beschwerdeführenden Partei auf Rückzahlung entrichteter Kommunalsteuer in Höhe von 734.491,02 S abgewiesen. Dies im Wesentlichen mit der Begründung, das Dombausekretariat - welches innerhalb des Domkapitels neben dem Kirchenmeisteramt als Verwaltungsstelle eingerichtet ist und die Verwaltung für die Belange des Wiederaufbaues und die bauliche Erhaltung des Stephansdomes wahrnimmt - sei ein Betrieb gewerblicher Art des Domkapitels im Sinne des § 2 KStG 1988, welcher gemäß § 3 Abs. 3 KommStG der Kommunalsteuer unterliege. Entgegen der Ansicht der beschwerdeführenden Partei handle es sich bei der Tätigkeit des Dombausekretariats um eine außerhalb ihres Hoheitsbereiches erfolgende privatwirtschaftliche Tätigkeit. Nach Ansicht der Abgabenbehörde umfasse der Hoheitsbereich von Einrichtungen der katholischen Kirche die ""kirchlichen Kerntätigkeiten"" (z.B. Seelsorge, Führung von Schulen und Kindergärten, etc.), nicht jedoch die Instandhaltung von Gebäuden. Mit dem Anknüpfen an die Erzielung ""anderer wirtschaftlicher Vorteile"" stelle der Gesetzgeber klar, dass der Betrieb gewerblicher Art weder Einnahmen erzielen müsse noch seine Leistungen der Allgemeinheit anzubieten habe. Durch die Anführung der Vorteilserzielung neben der Einnahmenerzielung werde die Steuersubjekteigenschaft der so genannten Innenbetriebe von Körperschaften öffentlichen Rechts sichergestellt. Die Betriebseigenschaft sei dann anzunehmen, wenn der Eigenbedarfsbetrieb als Konkurrenzbetrieb zu privatwirtschaftlichen Betrieben der Trägerkörperschaft Kosten erspare und ihr damit wirtschaftliche (g",; KStG 1988 §2 Abs1; KommStG 1993 §3 Abs1; KommStG 1993 §3 Abs3
JWR_2007130009_20100120X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Nach dem Bericht über die Prüfung des Jahresabschlusses zum 31. August 2003 besteht die Geschäftstätigkeit der zu einem vom Kalenderjahr abweichenden Wirtschaftsjahr bilanzierenden beschwerdeführenden GmbH in der Führung von Großküchen zur Verpflegung von Krankenhäusern, Altersheimen und Betrieben. Der Anhang des genannten Berichtes weist die Beschwerdeführerin als verbundenes Unternehmen im Konzern einer in Frankreich ansässigen Obergesellschaft aus, die damals 90,5 % der Stammanteile der Beschwerdeführerin besaß. Als weiterer Gesellschafter hatte Josef D. 9,5 % am Stammkapital inne. Im Jahr 2005 fand bei der Beschwerdeführerin eine abgabenbehördliche Prüfung statt, die den Zeitraum 1999 bis 2003 umfasste. Dabei wurde für das Jahr 2003 eine verdeckte Ausschüttung an Josef D. in Höhe von 93.111,96 EUR festgestellt (Tz. 30 des Betriebsprüfungsberichtes vom 27. Juni 2005). Lt. Punkt 5. der Niederschrift über die Schlussbesprechung vom 14. Juni 2005 habe die Beschwerdeführerin dem mit 9,5 % an ihr beteiligten Gesellschafter Josef D. im Wirtschaftsjahr 1998 ein Darlehen in der Höhe von 1 Mio. S gewährt. Nach dem Darlehensvertrag vom 14. Jänner 1998 habe die Laufzeit fünf Jahre und die Verzinsung 5 % p.a. betragen. Zum Bilanzstichtag 31. August 2003 habe das Konto einen Saldo in Höhe von 93.111,99 EUR ausgewiesen, der aus dem Darlehensbetrag zuzüglich der bereits angefallenen Zinsen resultiert habe. Rechtlich würdigte die Betriebsprüferin diesen Sachverhalt dahingehend, dass das Darlehen nach dem Darlehensvertrag und der Laufzeit von fünf Jahren bereits mit Jänner 2003 zurückzuzahlen gewesen wäre. Das Darlehen sei allerdings ""bis dato"" nicht beglichen worden. Das Unterlassen der Eintreibung des aushaftenden Forderungsbetrages unterstreiche das Vorliegen einer verdeckten Ausschüttung. Von einer beabsichtigten Darlehensrückzahlung könne ""nach eingehender Untersuchung aller Tatbestände nicht ausgegangen werden"". Die offene Forderung inklusive Zinsen stelle daher eine verde",; KStG 1988 §8 Abs2
JWR_2021150015_20221117J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Revisionswerberin ist - nach den Feststellungen des Bundesfinanzgerichts (BFG) - eine Holding GmbH, die im Alleineigentum einer Familienstiftung steht. Sie ist Gruppenträgerin und Gesellschafterin mehrerer Kleinkraftwerksgesellschaften und eines Steinbruchunternehmens. Gegenstand des Unternehmens ist laut Gesellschaftsvertrag „der Erwerb und Besitz von Liegenschaften, Verwaltung eigenen Vermögens, Erwerb und Pachtung von Liegenschaften und Beteiligung an anderen Unternehmen und Gesellschaften, die Übernahme der Geschäftsführung und Vertretung solcher Unternehmungen und Gesellschaften sowie der Abbau von mineralischen Rohstoffen, insbesondere Schotter, Sand und Kies.“ 2 Im Gründungsjahr 2009 wurden die Dienstverhältnisse der bis dahin in der „gemeinsamen Verwaltung der Familienstiftung“ tätigen Mitarbeitenden von der Revisionswerberin übernommen. Der Forst blieb jedoch im Eigentum der Familienstiftung, die auch die Forstarbeiter, Förster, Forstwarte und Oberforstmeister beschäftigt. Die Revisionswerberin hat die Überwachung, Organisation und Führung des Forstes übernommen. Sie selbst erzielt keine Umsätze aus Forstwirtschaft. 3 Für ihre angestellten Geschäftsführer A und B hat die Revisionswerberin von ihrer Eigentümerin, der Familienstiftung, Dienstwohnungen angemietet und sie den Geschäftsführern unentgeltlich zur Verfügung gestellt. Für A hat sie dabei eine Dienstwohnung im Ausmaß von 390 m 2 Nutzfläche um 975 € Nettomiete, 87 € Betriebskosten und 212,40 € Umsatzsteuer (20%), insgesamt sohin um 1.274,40 € Monat angemietet. Bei dem Gebäude handelt es sich um das erste Obergeschoss eines Schlosses, das tatsächlich eine Wohnfläche von 396,59 m 2 hat, wobei der Mieter berechtigt ist, den Garten zu benutzen, allerdings auch verpflichtet, diesen zu pflegen. Für B wurde eine 64,96 m 2 große Wohnung in der X-Straße angemietet. Laut Mietanbot der Familienstiftung soll die Wohnung im Ausmaß von 65 m 2 um 165 € Miete, 65 € Betriebskosten zuzüglich",EStG 1988 Bewertung bestimmter Sachbezüge 2002 §3; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §3 Abs2; EStG 1988 §21; KStG 1988 §7 Abs3
JWR_2000150224_20010125X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführende Partei, ein Betrieb gewerblicher Art einer Stadtgemeinde, lieferte in den Streitzeiträumen Strom sowohl an die Stadtgemeinde als auch an andere Abnehmer. Strittig ist, ob in der Lieferung von Strom an die Stadtgemeinde zum Zweck der Straßenbeleuchtung wegen der unbestrittenen Tatsache, dass der Stadtgemeinde hiefür ein geringerer Tarif als anderen Gemeinden verrechnet worden ist, eine verdeckte Ausschüttung (zu geringe Einnahmen) im Ausmaß des Differenzbetrages zu erblicken ist. Die belangte Behörde vertritt unter Hinweis auf das hg Erkenntnis vom 21. Oktober 1999, 94/15/0113, (idF nur: Erkenntnis) betreffend einen Bescheid derselben belangten Behörde die Ansicht, die beschwerdeführende Partei habe bei der Lieferung von Strom an die Stadtgemeinde zum Zweck der Straßenbeleuchtung auf einen Teil ihres Gewinnes verzichtet, wobei dieser Verzicht weder durch den Betrieb der beschwerdeführenden Partei veranlasst sei, noch einem Fremdvergleich standhalte. Es liege daher insoweit eine verdeckte Ausschüttung vor. Die belangte Behörde wiederholt somit im Wesentlichen die im Erkenntnis gegebene Begründung. Darüber hinaus setzt sie dem Einwand der beschwerdeführenden Partei, sie liefere Strom zum selben Tarif wie an die Stadtgemeinde auch an das Land Steiermark zum Zweck der Versorgung zweier Autobahntunnel, weswegen sich aus diesem Fremdvergleich ergebe, dass die Stadtgemeinde bei der Lieferung von Strom nicht begünstigt worden sei, somit keine verdeckte Ausschüttung vorliege, entgegen, die Versorgung von Autobahntunneln könne nicht mit der Lieferung von Strom zum Zweck der Straßenbeleuchtung verglichen werden. Denn einerseits würden Autobahntunnel im Gegensatz zu Straßen ununterbrochen beleuchtet, anderseits diene der gelieferte Strom auch für Zwecke der Belüftung und der elektronischen Sicherheits- und Überwachungssysteme. Die belangte Behörde vertritt unter Hinweis auf das hg Erkenntnis vom 21. Oktober 1999, 94/15/0113, in der Fassung nur: Erkenntnis",; BAO §167 Abs2; BAO §21 Abs1; KStG 1988 §2; KStG 1988 §8 Abs2
JWR_2020150076_20210120L02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Mit Bescheid vom 28. November 2014 setzte das Finanzamt die Einkommensteuer für das Jahr 2013 fest. Darin wurden u.a. Einkünfte aus Gewerbebetrieb (in Höhe von 192,06 €) ausgewiesen. In der Begründung des Bescheides wurde insbesondere ausgeführt, es komme zu keinem Übergang der Verlustanteile aus dem Umwandlungsbeschluss vom 14. August 2013 („kein Einkauf in Verlustvorträge möglich“), da keine Umwandlung im Sinne des Art. II UmgrStG vorliege. Mit Bescheid vom 28. November 2014 setzte das Finanzamt die Einkommensteuer für das Jahr 2013 fest. Darin wurden u.a. Einkünfte aus Gewerbebetrieb (in Höhe von 192,06 €) ausgewiesen. In der Begründung des Bescheides wurde insbesondere ausgeführt, es komme zu keinem Übergang der Verlustanteile aus dem Umwandlungsbeschluss vom 14. August 2013 („kein Einkauf in Verlustvorträge möglich“), da keine Umwandlung im Sinne des Artikel römisch zwei, UmgrStG vorliege. 2 Die Revisionswerberin erhob gegen diesen Bescheid Beschwerde. Sie machte geltend, der Verlustvortrag aus der Umwandlung der B GmbH sei zu berücksichtigen. Weiters seien 50% der noch nicht verrechneten Mindestkörperschaftsteuer der umgewandelten B GmbH anzusetzen. 3 Mit Beschwerdevorentscheidung vom 24. September 2015 änderte das Finanzamt den Einkommensteuerbescheid ab. Die Einkünfte aus Gewerbebetrieb wurden nunmehr mit 0 € ausgewiesen. In der Begründung wurde ausgeführt, aufgrund fehlender Einnahmen der B GmbH ab 2007 bis zum Umwandlungsstichtag 31. Dezember 2012 könne mangels gewerblicher Betätigung bereits ab 2007 nicht mehr von einem Betrieb der B GmbH ausgegangen werden. Damit sei Art. II UmgrStG nicht anwendbar, sodass ein Verlust der B GmbH nicht auf die Rechtsnachfolger übergehen könne. Auf die Frage, welcher Anteil des Verlustes auf die Revisionswerberin übergehen könne und ob ein „Einkauf in Verluste“ erfolgt sei, müsse daher nicht eingegangen werden. Auch eine Anrechnung der Mindestkörperschaftsteuer sei nicht möglich. Da auch in der Nachfolgegesellsch",KStG 1988 §19; KStG 1988 §20 Abs1 Z1; KStG 1988 §20 Abs2; KStG 1988 §20 Abs3; LiebhabereiV 1993; UmgrStG 1991 §7 Abs1 Z1; UmwG 1996 §1
