id,instruction,input,output
JWR_2012130007_20151223X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführende GmbH bilanziert zu einem vom Kalenderjahr abweichenden Wirtschaftsjahr mit Bilanzstichtag 31. März. Sie hatte im Streitzeitraum den Großhandel mit festen Brennstoffen und Mineralölerzeugnissen zum Unternehmensgegenstand. Die Streitpunkte im verwaltungsgerichtlichen Verfahren resultieren aus den steuerlichen Feststellungen einer über den Zeitraum 2005 bis 2007 durchgeführten Außenprüfung (Prüfungsbericht vom 12. Jänner 2010). Tz. 1 des Prüfungsberichtes hat eine ""Ausschüttung 2005"" zum Gegenstand. Laut einem Abtretungsvertrag vom 20. Jänner 2005 habe die bisherige Gesellschafterin, die ungarische Gesellschaft C.E., ihren Hälfteanteil an die nunmehrige Alleingesellschafterin Mag. M.R. veräußert. Als Kaufpreis sei ein Betrag von EUR 27.500,-- vereinbart worden. Gleichzeitig sei im Abtretungsvertrag (§ 7) ausbedungen worden, dass ein Betrag in Höhe von EUR 104.700,-- als ""Gewinn-aconto"" für das Geschäftsjahr 2004/2005 an C.E. ausbezahlt werde. Der Betrag sei am 20. Jänner 2005 überwiesen worden. Erst im Mai 2006 sei der Beschluss über die Ausschüttung an C.E. gefasst worden; ""weitere gesellschaftsrechtliche Beschlüsse über die Ausschüttung wurden nicht gefasst"". Der ausbezahlte Betrag von EUR 104.700,-- sei auf Grund des in der Saldenliste zum 31. Dezember 2004 ausgewiesenen vorläufigen Gewinns (""bzw. 50 % von EUR 209.483,76"") bemessen worden. Der tatsächliche Gewinn des Wirtschaftsjahres 2004/2005 habe EUR 179.144,68 betragen. Der ausgeschüttete Betrag sei auf Grund ""§ 94a EStG Mutter-Tochterrichtlinie"" nicht der Kapitalertragssteuer unterworfen worden. Der Gesellschaftsvertrag habe keine Bestimmung betreffend (alineare) Ausschüttungen enthalten. Die im § 7 des Abtretungsvertrages vereinbarte Vorgangweise werde seitens der Betriebsprüfung als - ""zwar unternehmensrechtlich unzulässige"" - Ausschüttung gewertet. Im Zeitpunkt der Vereinbarung seien die Beteiligungsverhältnisse ""50:50"" gewesen. Gewinnausschüttungen abweichend von den Beteiligungsverh",; EStG 1988 §4 Abs2 lita Z3; EStG 1988 §95 Abs2; EStG 1988 §95 Abs4
JWR_2006130172_20080604X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Zunächst sei auf das hg. Erkenntnis vom heutigen Tag, 2004/13/0124, insbesondere die Umsatzsteuer des Beschwerdeführers für die Jahre 2000 und 2001 betreffend, verwiesen. Für das Jahr 2002 erklärte der Beschwerdeführer einen gemäß § 4 Abs. 3 EStG 1988 ermittelten Verlust aus Gewerbebetrieb in Höhe von 956.400,20 EUR und negative Einkünfte aus Vermietung und Verpachtung in Höhe von 24.348,55 EUR. Mit Bescheid vom 24. Mai 2005 setzte das Finanzamt die Einkommensteuer mit 1.194,63 EUR fest. Es ging entgegen der Abgabenerklärung von einem Verlust aus Gewerbebetrieb in Höhe von (lediglich) 3.067,30 EUR und von Einkünften aus Vermietung und Verpachtung in Höhe von 9.539,95 EUR aus, was zuzüglich der Pensionseinkünfte des Beschwerdeführers lt. Mitteilung der Sozialversicherungsanstalt der gewerblichen Wirtschaft in Höhe von 6.275,52 EUR Gesamteinkünfte in Höhe von 12.748,17 EUR ergebe. Für das Jahr 2002 erklärte der Beschwerdeführer einen gemäß Paragraph 4, Absatz 3, EStG 1988 ermittelten Verlust aus Gewerbebetrieb in Höhe von 956.400,20 EUR und negative Einkünfte aus Vermietung und Verpachtung in Höhe von 24.348,55 EUR. Mit Bescheid vom 24. Mai 2005 setzte das Finanzamt die Einkommensteuer mit 1.194,63 EUR fest. Es ging entgegen der Abgabenerklärung von einem Verlust aus Gewerbebetrieb in Höhe von (lediglich) 3.067,30 EUR und von Einkünften aus Vermietung und Verpachtung in Höhe von 9.539,95 EUR aus, was zuzüglich der Pensionseinkünfte des Beschwerdeführers lt. Mitteilung der Sozialversicherungsanstalt der gewerblichen Wirtschaft in Höhe von 6.275,52 EUR Gesamteinkünfte in Höhe von 12.748,17 EUR ergebe. Die gegen diesen Bescheid erhobene Berufung wies die belangte Behörde mit dem nunmehr angefochtenen Bescheid - unter Erhöhung der festgesetzten Einkommensteuer auf 3.312,19 EUR - als unbegründet ab, wobei sie die Einkünfte aus Gewerbebetrieb mit 7.400 EUR, jene aus nichtselbständiger Arbeit mit 7.455,72 EUR (6.275,52 EUR Pension zuzüglich die gewährte Ausgleichszulage in",; EStG 1988 Bewertung bestimmter Sachbezüge 2002 §5; EStG 1988 §15 Abs1; EStG 1988 §15 Abs2; EStG 1988 §3 Abs1 Z3 lita; GSVG 1978 §150 Abs1 lita sublitbb
JWR_2023130176_20240222L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Mit Bescheiden vom 9. Februar 2011 setzte das Finanzamt die Einkommensteuer für die Jahre 2007 und 2008 (jeweils gemäß § 200 Abs. 1 BAO vorläufig) fest. Mit Bescheiden vom 9. Februar 2011 setzte das Finanzamt die Einkommensteuer für die Jahre 2007 und 2008 (jeweils gemäß Paragraph 200, Absatz eins, BAO vorläufig) fest. 2 Die Revisionswerberin erhob gegen diese Bescheide Berufung. 3 In der Niederschrift über die Schlussbesprechung anlässlich einer Außenprüfung vom 27. Juni 2013 wurde u.a. festgehalten, die Revisionswerberin habe für die W GmbH Leistungen erbracht und daraus Einkünfte aus Gewerbebetrieb erzielt. Im Zuge dieser Tätigkeit habe die Revisionswerberin missbräuchlich über fremdes Vermögen verfügt; sie sei wegen § 153 Abs. 1 und 2 StGB verurteilt worden. Der unrechtmäßig erzielte Vermögensvorteil sei im Rahmen der Einkünfte aus Gewerbebetrieb (in den Jahren 2005 bis 2011) der Einkommensteuer zu unterziehen. Die Abschreibung eines als „Firmenwert“ aktivierten Übernahmebetrages des Kundenstocks der in Konkurs gegangenen B GmbH könne nicht als steuerlich relevant angesehen werden. Der im Zusammenhang mit der Übernahme des Kundenstocks aufgenommene Kredit teile das Schicksal des Firmenwertes und sei der Privatsphäre zuzuordnen. Mangels entsprechender Dokumentation und wegen fehlender Belege sei davon auszugehen, dass die Reinigungsleistungen nicht für den Betrieb erbracht worden seien; der Kürzungsbetrag werde gemäß § 184 BAO geschätzt. In der Niederschrift über die Schlussbesprechung anlässlich einer Außenprüfung vom 27. Juni 2013 wurde u.a. festgehalten, die Revisionswerberin habe für die W GmbH Leistungen erbracht und daraus Einkünfte aus Gewerbebetrieb erzielt. Im Zuge dieser Tätigkeit habe die Revisionswerberin missbräuchlich über fremdes Vermögen verfügt; sie sei wegen Paragraph 153, Absatz eins und 2 StGB verurteilt worden. Der unrechtmäßig erzielte Vermögensvorteil sei im Rahmen der Einkünfte aus Gewerbebetrieb (in den Jahren 2005 bis 2011) der",EStG 1988 §4; EStG 1988 §9; EStG 1988 §9 Abs1; EStG 1988 §9 Abs1 Z3; EStG 1988 §9 Abs3
JWR_2021130001_20210721J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Im Bericht über das Ergebnis einer Außenprüfung vom 10. April 2019 betreffend u.a. Einkommensteuer 2016 wurde festgehalten, der Revisionswerber habe nach dem Tod seiner (im März 1927 geborenen und im Dezember 2015 verstorbenen) Mutter Leistungen aus dem Wohlfahrtsfonds der Ärztekammer Niederösterreich erhalten. Es seien eine Bestattungsbeihilfe in Höhe von 4.000 € und Hinterbliebenenunterstützung in Höhe von 34.066,03 € ausgezahlt worden. Diese Hinterbliebenenunterstützung beinhalte u.a. einen „Ablebensversicherungsanspruch“ nach der Satzung des Wohlfahrtsfonds der Ärztekammer in Höhe von 28.549,52 €. Alle diese Leistungen seien beim Revisionswerber als Rechtsnachfolger zu besteuern; ein Betriebsausgabenpauschale stehe insoweit nicht zu. 2 Mit Bescheid vom 9. April 2019 setzte das Finanzamt - nach Wiederaufnahme des Verfahrens - die Einkommensteuer 2016 fest. In der Begründung verwies das Finanzamt auf die Feststellungen der abgabenbehördlichen Prüfung, die dem Prüfungsbericht zu entnehmen seien. 3 Der Revisionswerber erhob (u.a.) gegen diesen Bescheid Beschwerde. 4 Mit Beschwerdevorentscheidung vom 16. Mai 2019 wies das Finanzamt die Beschwerde als unbegründet ab. 5 Der Revisionswerber beantragte die Vorlage der Beschwerde an das Bundesfinanzgericht. Darin machte der Revisionswerber im Wesentlichen geltend, die nunmehr strittigen Beträge hätten bereits im Rahmen der Betriebsaufgabe seiner Mutter aktiviert und versteuert werden müssen. In einer weiteren Eingabe machte der Revisionswerber überdies geltend, seine Mutter sei mit Beendigung ihrer Tätigkeit aus Altersgründen Ende März 1994 aus der Ärzteliste gestrichen worden. Sie habe sodann freiwillig als außerordentliche Kammerangehörige der Ärztekammer angehört; dazu habe sie freiwillig laufende Beiträge zur Hinterbliebenenversorgung an den Wohlfahrtsfonds entrichtet. Die Hinterbliebenenunterstützung beruhe auf diesen freiwilligen Beiträgen. 6 Mit dem angefochtenen Erkenntnis wie",B-VG Art7; EStG 1988 §18 Abs1 Z2; EStG 1988 §22 Z4; EStG 1988 §4 Abs4 Z1 litb; VwRallg; ÄrzteG 1998 §68 Abs1; ÄrzteG 1998 §68 Abs5
JWR_2018130009_20200622J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Zur Vorgeschichte des Revisionsfalles wird zunächst auf das Erkenntnis des Verwaltungsgerichtshofes vom 22. Februar 2017, Ro 2016/13/0004 (im Folgenden: Vorerkenntnis), verwiesen. 2 Der Mitbeteiligte erzielte im Jahr 2012 negative Einkünfte aus Gewerbebetrieb sowie positive Einkünfte aus nichtselbständiger Arbeit aus einem Dienstverhältnis zur X GmbH, das am 1. März 2012 begann und am 31. Juli 2012 endete, und einem Dienstverhältnis zur Y GmbH, das in den Jahren 2009 und 2010 bestanden hatte (Gehaltsnachzahlungen). Daneben bezog er in diesem Jahr auch Notstandshilfe in Höhe von insgesamt 7.121,30 €. 3 Im Einkommensteuerbescheid vom 10. Mai 2013 wurde „auf Grund der Kontrollrechnung nach § 3 Abs. 2 EStG 1988“ ein Betrag von 7.121,30 € als Einkünfte angesetzt. Begründend wurde u.a. ausgeführt, bei der Ermittlung des Steuersatzes seien zuerst die steuerpflichtigen Einkünfte auf den Jahresbetrag umgerechnet worden und anhand der sich für das umgerechnete Einkommen ergebenden Tarifsteuer sei ein Durchschnittssteuersatz ermittelt worden, der auf das Einkommen angewendet worden sei (Umrechnungsvariante). Danach sei anhand einer Kontrollrechnung festzustellen, ob sich bei Hinzurechnung der Bezüge gemäß § 3 Abs. 2 EStG 1988 gegenüber der Umrechnungsvariante eine niedrigere Steuer ergebe; dies treffe im vorliegenden Fall zu. Im Einkommensteuerbescheid vom 10. Mai 2013 wurde „auf Grund der Kontrollrechnung nach Paragraph 3, Absatz 2, EStG 1988“ ein Betrag von 7.121,30 € als Einkünfte angesetzt. Begründend wurde u.a. ausgeführt, bei der Ermittlung des Steuersatzes seien zuerst die steuerpflichtigen Einkünfte auf den Jahresbetrag umgerechnet worden und anhand der sich für das umgerechnete Einkommen ergebenden Tarifsteuer sei ein Durchschnittssteuersatz ermittelt worden, der auf das Einkommen angewendet worden sei (Umrechnungsvariante). Danach sei anhand einer Kontrollrechnung festzustellen, ob sich bei Hinzurechnung der Bezüge gemäß Paragraph 3, Absatz 2, EStG 1",EStG 1988 §16 Abs2; EStG 1988 §19; EStG 1988 §19 Abs2; EStG 1988 §2 Abs1; EStG 1988 §2 Abs2; EStG 1988 §2 Abs3; EStG 1988 §20 Abs2; EStG 1988 §3 Abs1; EStG 1988 §3 Abs1 Z5; EStG 1988 §3 Abs2
JWR_2012130024_20150527X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die beschwerdeführenden Parteien sind Miteigentümer eines Mietwohnhauses in Wien, S. Straße 67, mit - ihrem Vorbringen nach - Die beschwerdeführenden Parteien sind Miteigentümer eines Mietwohnhauses in Wien, Sitzung , Straße 67, mit - ihrem Vorbringen nach - 26 Wohnungen und einer Gesamtnutzfläche von 2.250,74 m2. Streitpunkt des Verfahrens ist die Beurteilung im Streitjahr getätigter Aufwendungen für die Wohnungen Top 9, 12 sowie 19+20 (Gesamtnutzfläche dieser Wohnungen: 358,40 m2) als sofort abziehbare Instandhaltungs- oder gemäß § 28 Abs. 2 EStG 1988 auf zehn Jahre verteilt abzusetzende Instandsetzungsaufwendungen. 26 Wohnungen und einer Gesamtnutzfläche von 2.250,74 m2. Streitpunkt des Verfahrens ist die Beurteilung im Streitjahr getätigter Aufwendungen für die Wohnungen Top 9, 12 sowie 19+20 (Gesamtnutzfläche dieser Wohnungen: 358,40 m2) als sofort abziehbare Instandhaltungs- oder gemäß Paragraph 28, Absatz 2, EStG 1988 auf zehn Jahre verteilt abzusetzende Instandsetzungsaufwendungen. Strittig sind dabei hinsichtlich der Wohnung Top 9 eine Rechnung der F. Gesellschaft über neun neue Kunststoff-Fenster zum Teil mit Stockverbreiterung sowie zwei Teilrechnungen der A. GmbH über Arbeiten, die der angefochtene Bescheid als ""umfangreiche Sanierungsarbeiten"" beschreibt (""wie z.B. abbrechen der Boden- und Wandfliesen in der Küche, im Badezimmer und WC; entfernen des Küchenestrichs; liefern und verlegen eines neuen Estrichs in der Küche, im Badezimmer und WC; einstemmen der gesamten TV-Anlage, liefern eines neuen Verteilerkastens, verlegen einiger Schalter und Stecker; errichten eines Unterbodens, liefern und verlegen eines Stabparketts; verlegen der Kalt- und Warmwasserleitung für Dusche und zwei Waschbecken, einstemmen der gesamten Heizungsanlage inkl. neuer Kupferrohre und Verrohrung für neue Therme""), im Betrag von insgesamt EUR 28.017,46. Hinsichtlich der Wohnung Top 12 sind Streitgegenstand fünf Rechnungen der A. GmbH über insgesamt EUR 34.943,12 für Arbeiten, di",; EStG 1988 §28 Abs2
JWR_2023150105_20250424L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die mitbeteiligte Partei machte in ihren Erklärungen zur Arbeitnehmerveranlagung 2016, 2017 und 2018 Prozess-, Beratungs- und Fahrtkosten als Werbungskosten geltend. 2 Das Finanzamt erließ Einkommensteuerbescheide für die angeführten Jahre, in denen die geltend gemachten Werbungskosten zum überwiegenden Teil nicht anerkannt worden sind. 3 Beschwerden der mitbeteiligten Partei gegen die Einkommensteuerbescheide 2016 und 2017 wies das Finanzamt mit Beschwerdevorentscheidungen als unbegründet ab. Einer Beschwerde gegen den Einkommensteuerbescheid 2018 gab es mit Beschwerdevorentscheidung teilweise Folge. 4 Die mitbeteiligte Partei beantragte die Vorlage der Beschwerden an das Bundesfinanzgericht (BFG). 5 Mit dem angefochtenen Erkenntnis, in dem eine Revision für nicht zulässig erklärt worden ist, gab das BFG den Beschwerden weitgehend Folge und änderte die Bescheide zugunsten der mitbeteiligten Partei ab. 6 Das BFG stellte fest, die mitbeteiligte Partei sei seit November 1996 als diplomierte Gesundheits- und Krankenschwester beim Bezirkskrankenhaus X (im Folgenden: Krankenhaus) beschäftigt. Im besagten Krankenhaus habe sie sich ebenso wie ihr Sohn ärztlichen Behandlungen unterzogen. Ihre Krankengeschichten seien bis zum Jahr 1999 in Papierform aufbewahrt worden; seit 1999 würden sie im elektronischen Patienteninformationssystem gespeichert. Das BFG stellte fest, die mitbeteiligte Partei sei seit November 1996 als diplomierte Gesundheits- und Krankenschwester beim Bezirkskrankenhaus römisch zehn (im Folgenden: Krankenhaus) beschäftigt. Im besagten Krankenhaus habe sie sich ebenso wie ihr Sohn ärztlichen Behandlungen unterzogen. Ihre Krankengeschichten seien bis zum Jahr 1999 in Papierform aufbewahrt worden; seit 1999 würden sie im elektronischen Patienteninformationssystem gespeichert. 7 Das Krankenhaus habe seinen Mitarbeitern im Jahr 2005 die Sperrung ihrer Krankenunterlagen ermöglicht, und die mitbeteiligte Partei habe für",EStG 1988 §16 Abs1; EStG 1988 §20 Abs1 Z2 lita; EStG 1988 §20 Abs2 Z1; EStG 1988 §4 Abs4
JWR_2009150106_20120628X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die S-GmbH betreibt ein Handelsunternehmen. Mit Vertrag vom 15. Juni 1994 wurde zwischen ihr als Geschäftsherr und der TreuhandgmbH (als ""stille Gesellschafterin"") eine stille Gesellschaft begründet. Der Vertrag hat auszugsweise folgenden Inhalt: ""§ 2 Beteiligung als atypisch stille Gesellschafterin: 1. Die stille Gesellschafterin ist am Gewinn und Verlust sowie am Vermögen des Unternehmens des Geschäftsherrn einschließlich der stillen Reserven und des Firmenwertes, beginnend mit 1.1.1994, gemäß den Bestimmungen des § 9 beteiligt. 1. Die stille Gesellschafterin ist am Gewinn und Verlust sowie am Vermögen des Unternehmens des Geschäftsherrn einschließlich der stillen Reserven und des Firmenwertes, beginnend mit 1.1.1994, gemäß den Bestimmungen des Paragraph 9, beteiligt. 2. Bei Ausscheiden aus dem Gesellschaftsverhältnis stehen ihr die Ansprüche nach § 14 zu. 2. Bei Ausscheiden aus dem Gesellschaftsverhältnis stehen ihr die Ansprüche nach Paragraph 14, zu. ... § 3 Paragraph 3 Einlage: Die stille Gesellschafterin ist mit einer voll einbezahlten stillen Beteiligung von öS 10.000,-- am Unternehmen des Geschäftsherrn beteiligt. Es ist beabsichtigt und findet die Zustimmung des Geschäftsherren, daß die stille Gesellschafterin neben ihrer stillen Gesellschaftseinlage in Höhe von öS 10.000,-- weitere Gesellschaftseinlagen bis zu öS 60,010.000,-- leistet, wobei sie die über öS 10.000,-- hinaus gehenden Einlagen auf Rechnung von Treugebern im Sinne der nachstehenden Bestimmungen hält und die jeweils zusätzlich übernommene Nominaleinlage bis längstens 30.9.1994 einzuzahlen hat. Die stille Gesellschafterin kann ihre Gesellschaftseinlage mit Zustimmung des Geschäftsherrn auch über den genannten Betrag hinaus erhöhen, wenn dies der Gesellschaftszweck erfordert. Die stille Gesellschafterin schließt mit dritten Personen - im folgenden kurz Treugeber genannt -, Treuhandverträge laut Beilage 1 ab. Nach diesen Verträgen stehen die stillen Gesellschaftseinlagen, die die stille Gesells",; BAO §21 Abs1; EStG 1988 §23 Z2
JWR_2020150056_20210120L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Der Revisionswerber war im Streitjahr u.a. Alleingeschäftsführer und Gesellschafter (Beteiligung 24%) der B GmbH (weitere Gesellschafterin war seine Ehefrau). Weiters war er auf der Grundlage eines Geschäftsführervertrages vom 31. August 2007 Geschäftsführer der schweizerischen L AG; der Revisionswerber und seine Ehefrau hielten (insgesamt) 10% der Aktien an dieser Gesellschaft. Neben seinen Einkünften aus nichtselbständiger Arbeit aus seiner Geschäftsführertätigkeit bei der L AG bezog der Revisionswerber u.a. auch negative Einkünfte aus Gewerbebetrieb sowie Einkünfte aus Vermietung und Verpachtung. 2 Im Bericht über das Ergebnis der u.a. Einkommensteuer 2009 betreffenden Außenprüfung vom 7. Jänner 2013 wurde u.a. festgehalten, eine Zahlung der L AG an die B GmbH im Jahre 2009 in Höhe von 151.123,55 € sei als Geschäftsführerbezug beim Revisionswerber zu erfassen. 3 Mit Bescheid vom 10. Jänner 2013 setzte das Finanzamt - nach Wiederaufnahme des Verfahrens - die Einkommensteuer 2009 neu fest. Es verwies dazu auf die Feststellungen der abgabenbehördlichen Prüfung. 4 Der Revisionswerber erhob gegen den neuen Einkommensteuerbescheid Berufung. Er wandte sich gegen die Zurechnung der Zahlung der L AG an die B GmbH an ihn persönlich. Er habe mit Geschäftsführervertrag vom 31. August 2007 ein Anstellungsverhältnis mit der L AG begründet. Die dafür ausbezahlten Geschäftsführerhonorare seien regelmäßig erfasst und versteuert worden. Er sei zu diesem Zeitpunkt Alleingeschäftsführer und zu 24% Gesellschafter der B GmbH gewesen; die restliche Stammeinlage sei bis Februar 2012 von seiner Ehefrau gehalten worden. Die B GmbH habe ein negatives Eigenkapital aufgewiesen, die Gesellschaft habe nur durch Privatbürgschaften seiner Ehefrau eine Insolvenz vermeiden können. Die wirtschaftlichen Schwierigkeiten der B GmbH seien der Hintergrund dafür gewesen, dass betreffend seine Arbeitsaufnahme als Geschäftsführer der L AG eine Abwerbeprämie zugunsten der B Gm",BAO §21; EStG 1988 §2 Abs1
JWR_2008150030_20090902X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Beschwerdeführerin, eine KEG, wurde im Zuge einer übertragenden Umwandlung gemäß § 7 ff UmwG (Umwandlungsstichtag 31. Dezember 1995) errichtet und ist Gesamtrechtsnachfolgerin der 1993 gegründeten S GmbH, die auf einer ihrem Gesellschafter-Geschäftführer Heinz S gehörenden Liegenschaft eine Hackschnitzelheizung und ein Wohnhaus errichtet und in den Jahren 1994 und 1995 Investitionsfreibeträge von 1,325.536 S (1994) und 2.000 S (1995) geltend gemacht hat. Die Beschwerdeführerin, eine KEG, wurde im Zuge einer übertragenden Umwandlung gemäß Paragraph 7, ff UmwG (Umwandlungsstichtag 31. Dezember 1995) errichtet und ist Gesamtrechtsnachfolgerin der 1993 gegründeten S GmbH, die auf einer ihrem Gesellschafter-Geschäftführer Heinz S gehörenden Liegenschaft eine Hackschnitzelheizung und ein Wohnhaus errichtet und in den Jahren 1994 und 1995 Investitionsfreibeträge von 1,325.536 S (1994) und 2.000 S (1995) geltend gemacht hat. In den Erklärungen über die einheitliche und gesonderte Feststellung von Einkünften von Personengesellschaften der Jahre 1996 und 1997 wies die Beschwerdeführerin Einkünfte aus Gewerbebetrieb von -57.556 S (1996) und 271.028 S (1997) aus. In einem Ersuchen um Ergänzung vom 22. Juni 1998 hielt das Finanzamt der Beschwerdeführerin vor, dass ihre Tätigkeit nach der Aktenlage in der Vermietung von Wohnraum bestehe und sie nur Einkünfte aus Vermietung und Verpachtung beziehe, weshalb der von den Herstellungskosten des Gebäudes geltend gemachte Investitionsfreibetrag wegen Nichteinhaltung der Behaltefrist nachzuversteuern sei. Die Beschwerdeführerin nahm dazu in einem Schreiben vom 31. August 1998 dahingehend Stellung, dass sie neben der Vermietung eine gewerbliche Tätigkeit, nämlich die Be- und Verarbeitung von Hackgut für biologische Heizungsanlagen betreibe. Die ersten Einnahmen aus der gewerblichen Tätigkeit seien 1997 erzielt worden. Anlässlich einer abgabenbehördlichen Nachschau wurde erhoben, dass sich die Beschwerdeführerin neben der Vermietung v",; EStG 1988 §10; UmgrStG 1991 Art2; UmwG 1954 §7; UmwG 1996 §5 Abs1
JWR_2017150015_20190227L02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Revisionswerberin ist Gesamtrechtsnachfolgerin ihres verstorbenen Ehemannes WM, der mit Einbringungsvertrag vom 29. Oktober 2002 seinen bisher als Einzelunternehmen geführten Hotelbetrieb (§ 5 EStG 1988) zum Stichtag 31. Jänner 2002 unter Zurückbehaltung von Liegenschaften in die neu gegründete M GmbH nach den Bestimmungen des Umgründungssteuergesetzes eingebracht hat. Ein Entnahmegewinn wurde nicht erklärt. 1 Die Revisionswerberin ist Gesamtrechtsnachfolgerin ihres verstorbenen Ehemannes WM, der mit Einbringungsvertrag vom 29. Oktober 2002 seinen bisher als Einzelunternehmen geführten Hotelbetrieb (Paragraph 5, EStG 1988) zum Stichtag 31. Jänner 2002 unter Zurückbehaltung von Liegenschaften in die neu gegründete M GmbH nach den Bestimmungen des Umgründungssteuergesetzes eingebracht hat. Ein Entnahmegewinn wurde nicht erklärt. 2 Im Zuge einer abgabenbehördlichen Prüfung wurde festgestellt, dass die Entnahme der Liegenschaften zu Unrecht zu Buchwerten erfolgt sei. Der Wert der entnommenen unbebauten Grundstücke sei aus in den Jahren 2001 und 2002 erzielten Verkaufspreisen von Grundstücken in unmittelbarer Umgebung der revisionsgegenständlichen Liegenschaften abzuleiten. Dem Wert des bebauten Grundstückes legte der Prüfer das Gutachten des Amtssachverständigen zu Grunde. 3 Den Feststellungen der abgabenbehördlichen Prüfung folgend erließ das Finanzamt nach Wiederaufnahme des Verfahrens einen entsprechend geänderten Einkommensteuerbescheid für das Jahr 2002. 4 In seiner dagegen erhobenen Berufung wandte sich WM gegen die Wiederaufnahme des Verfahrens im Wesentlichen mit der Begründung, dass die amtswegige Ermittlungspflicht nicht erst im Rahmen einer abgabenbehördlichen Prüfung zum Tragen komme. Im Einbringungsvertrag seien alle Grundstücke, die in die GmbH übernommen worden seien, detailliert angeführt worden. Es sei nicht Aufgabe des Einbringungsvertrages, nicht eingebrachte Grundstücke anzuführen. Zur Begründung seiner Berufung gegen den Sachbescheid verwies",EStG 1988 §12; EStG 1988 §6 Z1; EStG 1988 §6 Z4; UmgrStG 1991 §16
JWR_2015150003_20160915L02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Revisionswerberin erzielte im Jahr 2013 Einkünfte aus nichtselbständiger Arbeit. In ihrer Einkommensteuererklärung für das Jahr 2013 machte sie unter anderem offene Verlustabzüge aus den Vorjahren geltend. In einem Schreiben an das Finanzamt vom 21. Juni 2010 war dem Finanzamt mitgeteilt worden, dass der Vater der Revisionswerberin im Jahr 2009 verstorben sei. Die drei Kinder hätten eine unbedingte Erbantrittserklärung abgegeben; die Verlassenschaft sei mit Einantwortungsbeschluss des Bezirksgerichtes den drei Kindern je zu einem Drittel eingeantwortet worden. Nach Veranlagung des Jahres 2009 bestünden beim Vater der Revisionswerberin steuerliche Verlustvorträge, die entsprechend der Erbquote auf die drei Kinder, also zu einem Drittel auf die Revisionswerberin übergegangen seien. 2 Mit Bescheid vom 22. April 2014 setzte das Finanzamt die Einkommensteuer für das Jahr 2013 fest. Das Finanzamt berücksichtigte keinen Verlustabzug und führte begründend aus, ab 2013 könnten Verlustvorträge, die durch Erbschaft übergegangen seien, nur mehr geltend gemacht werden, wenn der verlustverursachende Betrieb weitergeführt werde. 3 Die Revisionswerberin erhob gegen diesen Bescheid Beschwerde. Sie machte insbesondere geltend, die Verlustvorträge seien auf die Person ihres Vaters und nicht auf die ""Firma"" bezogen gewesen. Sie ersuche um Anerkennung der ihr laut Testament zustehenden Verlustvorträge. 4 Mit Beschwerdevorentscheidung vom 4. Juni 2014 wies das Finanzamt die Beschwerde als unbegründet ab. Laut Aktenlage sei im Rahmen des Verlassenschaftsverfahrens weder ein Betrieb noch ein Mitunternehmeranteil an die Revisionswerberin übergegangen, der Fall einer unentgeltlichen Betriebsübernahme durch die Erbin zu Buchwerten liege nicht vor. Der verbliebene Verlustvortrag des verstorbenen Vaters könne demnach von der Revisionswerberin nicht geltend gemacht werden. 5 Die Revisionswerberin beantragte die Entscheidung über die Beschwerde durch das Bundesfinanzgericht. Im Zuge des Be",; BAO §19 Abs1; EStG 1988 §1; EStG 1988 §18 Abs6; EStG 1988 §2
