id,instruction,input,output
JWR_2004150174_20090304X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Bei der Gemeinschuldnerin wurde eine Umsatzsteuersonderprüfung für die streitgegenständlichen Zeiträume durchgeführt. Im Zuge der Prüfung wurde u.a. festgestellt, dass von der Gemeinschuldnerin Rechnungen der H Bau GmbH verbucht wurden, die die Voraussetzungen für den Vorsteuerabzug nicht erfüllten, weil die H Bau GmbH an der in ihren Rechnungen angegebenen Adresse in W weder die Geschäftsleitung noch den Betriebssitz gehabt habe. Das Finanzamt schloss sich den Ausführungen der Betriebsprüfung an und erließ der angeführten Feststellung - sowie weiteren nicht streitgegenständlichen Feststellungen - entsprechende Umsatzsteuerbescheide 2000 und 2001 sowie Bescheide über die Festsetzung von Umsatzsteuer für Jänner und Februar 2002. In der Berufung gegen die aufgrund der Umsatzsteuersonderprüfung ergangenen Bescheide wurde vorgebracht, dass die Gemeinschuldnerin an der Unternehmereigenschaft der H Bau GmbH keine Zweifel gehabt habe, weil diese Gesellschaft seit 1997 bestehe und der Gemeinschuldnerin als Geschäftspartner der größten österreichischen Bauunternehmen bekannt gewesen sei. Das Finanzamt verwehre das Recht auf den Vorsteuerabzug mit der Begründung, dass die Formalerfordernisse für die Ausstellung der Rechnung gemäß § 11 UStG nicht gegeben seien. Dies sei laut Ruppe, Kommentar zum UStG 19942, § 12, Tz 46, bedenklich, da eine Auslegung des § 12 Abs 1 UStG 1994 im Sinne der herrschenden Lehre und der Judikatur des Verwaltungsgerichtshofes (formgerechte Rechnung als materiellrechtliche Voraussetzung des Vorsteuerabzuges) vom Wortlaut des Gesetzes her nicht zwingend sei und den Mitgliedstaaten bei der Formulierung der Anforderungen auch gemeinschaftsrechtlich weitgehende Gestaltungsfreiheit zukomme (Hinweis auf das Urteil des EuGH vom 5. Dezember 1996 in der Rechtssache C-85/95, Reisdorf). In der Berufung gegen die aufgrund der Umsatzsteuersonderprüfung ergangenen Bescheide wurde vorgebracht, dass die Gemeinschuldnerin an der Unternehmereigenschaft der H Bau GmbH k",; BAO §115 Abs1; UStG 1994 §11 Abs1 Z1
JWR_2018130091_20200519L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Revisionswerberin beantragte in ihren Umsatzsteuervoranmeldungen für September und Oktober 2016 jeweils einen Vorsteuerabzug für die Anschaffung eines Personenkraftwagens mit einem CO2-Emissionswert von 0 Gramm pro Kilometer, dessen Anschaffungskosten über EUR 80.000 lagen. 2 In den Bescheiden vom 26. Juni 2017 betreffend Festsetzung der Umsatzsteuer für die Monate September und Oktober 2016 erkannte das Finanzamt gestützt auf § 12 Abs. 2 Z 2a iVm § 12 Abs. 2 Z 2 lit. a UStG 1994 diese Vorsteuerbeträge nicht an. In der rechtzeitig erhobenen Beschwerde machte die Revisionswerberin geltend, dass eine Beihilfe im Sinne der Art. 107 ff AEUV vorliege. Gemäß § 12 Abs. 2 Z 2a UStG 1994 stünde für die Anschaffung der als ZEV (Zero Emission Vehicle) bezeichneten Fahrzeuge grundsätzlich ein Vorsteuerabzug zu. Durch § 20 Abs. 1 Z 2 lit. b EStG 1988 in Verbindung mit der PKW-Angemessenheitsverordnung würden Anschaffungskosten, die einen Wert von maximal EUR 80.000 übersteigen, vollständig vom Vorsteuerabzug ausgeschlossen sein. Die vorliegende österreichische Regelung sei aus näher dargestellten Gründen vor dem Hintergrund der beihilfenrechtlichen Vorgaben der EU bedenklich. 2 In den Bescheiden vom 26. Juni 2017 betreffend Festsetzung der Umsatzsteuer für die Monate September und Oktober 2016 erkannte das Finanzamt gestützt auf Paragraph 12, Absatz 2, Ziffer 2 a, in Verbindung mit Paragraph 12, Absatz 2, Ziffer 2, Litera a, UStG 1994 diese Vorsteuerbeträge nicht an. In der rechtzeitig erhobenen Beschwerde machte die Revisionswerberin geltend, dass eine Beihilfe im Sinne der Artikel 107, ff AEUV vorliege. Gemäß Paragraph 12, Absatz 2, Ziffer 2 a, UStG 1994 stünde für die Anschaffung der als ZEV (Zero Emission Vehicle) bezeichneten Fahrzeuge grundsätzlich ein Vorsteuerabzug zu. Durch Paragraph 20, Absatz eins, Ziffer 2, Litera b, EStG 1988 in Verbindung mit der PKW-Angemessenheitsverordnung würden Anschaffungskosten, die einen Wert von maximal EUR 80.000 überst",12010E107 AEUV Art107; 62002CJ0174 Streekgewest Westelijk Noord-Brabant VORAB; 62004CJ0393 Air Liquide Industries Belgium VORAB; 62018CJ0075 Vodafone Magyarorszag VORAB; 62018CJ0323 Tesco-Global Aruhazak VORAB; UStG 1994 §12
JWR_2017150064_20181219L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Die Mitbeteiligte, eine in Deutschland ansässige Friseurin, bezog im Jahr 2010 Friseurbedarf bei einem österreichischen Unternehmen, das die Warenlieferungen mit zwei Rechnungen vom 30.8.2010 und vom 30.12.2010 unter Ausweis von 20 % Umsatzsteuer fakturierte. 2 Mit elektronischer Eingabe vom 24. März 2011 stellte die Mitbeteiligte einen Antrag auf Erstattung der Vorsteuern nach dem Verfahren gemäß der Verordnung des Bundesministers für Finanzen, mit der ein eigenes Verfahren für die Erstattung der abziehbaren Vorsteuern an ausländische Unternehmer geschaffen wird, BGBl. Nr. 279/1995 idF BGBl. II Nr. 222/2009 , (Vorsteuererstattungsverfahren). 2 Mit elektronischer Eingabe vom 24. März 2011 stellte die Mitbeteiligte einen Antrag auf Erstattung der Vorsteuern nach dem Verfahren gemäß der Verordnung des Bundesministers für Finanzen, mit der ein eigenes Verfahren für die Erstattung der abziehbaren Vorsteuern an ausländische Unternehmer geschaffen wird, Bundesgesetzblatt Nr. 279 aus 1995, in der Fassung Bundesgesetzblatt Teil 2, Nr. 222 aus 2009,, (Vorsteuererstattungsverfahren). 3 Das Finanzamt wies den Antrag mit der Begründung ab, dass es sich um steuerfreie innergemeinschaftliche Lieferungen im Abholfall gehandelt habe und eine Erstattung daher ausgeschlossen sei. Die Rechnungen seien vom Rechnungsaussteller zu korrigieren. 4 Die Mitbeteiligte erhob Berufung (nunmehr Beschwerde) mit der Begründung, es lägen keine Abholfälle, sondern Versandlieferungen vor. Die Waren seien telefonisch in Österreich bestellt und von dort aus per Nachnahme an die Mitbeteiligte versandt worden. 5 Nach Ergehen einer abweisenden Berufungsvorentscheidung erläuterte die Mitbeteiligte in ihrem Vorlageantrag, dass sie ihre Tätigkeit erst im September 2010 operativ aufgenommen, aber schon im August 2010 Einkäufe getätigt habe. Die UID-Nummer sei der Mitbeteiligten erst Ende Oktober 2010 erteilt worden und habe dem Rechnungsaussteller beim ersten Einkauf im August 2010 somit noch nicht vorgewi",; 62005CJ0146 Albert Collee VORAB; Beförderungsnachweis innergemeinschaftliche Lieferungen 1996 §6; UStG 1994 Anh Art28; UStG 1994 Anh Art6; UStG 1994 Anh Art7
JWR_2010170144_20120620X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1.1. Die Beschwerdeführerin unterhält als Trägerin der Pensionsversicherung nach § 25 Abs. 2 ASVG iVm §§ 300 bis 307d ASVG Einrichtungen wie Sonderkrankenanstalten und Rehabilitationszentren, die vorwiegend der Rehabilitation dienen (in der Folge: ""Rehab-Einrichtungen""). Im Rahmen einer im Jahre 2009 durchgeführten Betriebsprüfung wurden auch die von ihr geführten Rehab-Einrichtungen hinsichtlich der Energieabgabenvergütung geprüft. 1.1. Die Beschwerdeführerin unterhält als Trägerin der Pensionsversicherung nach Paragraph 25, Absatz 2, ASVG in Verbindung mit Paragraphen 300 bis 307 d ASVG Einrichtungen wie Sonderkrankenanstalten und Rehabilitationszentren, die vorwiegend der Rehabilitation dienen (in der Folge: ""Rehab-Einrichtungen""). Im Rahmen einer im Jahre 2009 durchgeführten Betriebsprüfung wurden auch die von ihr geführten Rehab-Einrichtungen hinsichtlich der Energieabgabenvergütung geprüft. Im Antrag auf Vergütung der Energieabgaben für die Einrichtung ""SKA-RZ BA"" wurde für die Jahre 2002 und 2003 eine Vergütung in Höhe von EUR 10.022,98 (2002) bzw. EUR 10.155,32 (2003) beantragt (vgl. die zur hg. Zl. 2010/17/0144 protokollierte Beschwerde). Im Antrag auf Vergütung der Energieabgaben für die Einrichtung ""SKA-RZ BA"" wurde für die Jahre 2002 und 2003 eine Vergütung in Höhe von EUR 10.022,98 (2002) bzw. EUR 10.155,32 (2003) beantragt vergleiche , die zur hg. Zl. 2010/17/0144 protokollierte Beschwerde). Als Ergebnis der Prüfung für die Jahre 2002 und 2003 wurde in der Niederschrift vom 23. April 2009 u.a. festgestellt, dass bei der Ermittlung des Nettoproduktionswertes zur Ermittlung der Vergütungsbeträge 2002 und 2003 u.a. die an die eigenen Versicherten erbrachten Anstalts- und Rehab-Leistungen nicht miteinbezogen worden seien. In den von der Beschwerdeführerin geführten Rehab-Zentren würden Leistungen für eigene Versicherte, für Versicherte von anderen Sozialversicherungsträgern und für Selbstzahler erbracht. Für diese Einrichtungen würde per Jahresende eine A",; EnergieabgabenvergütungsG 1996 §1; EnergieabgabenvergütungsG 1996 §1 Abs1; UStG 1994 §1; UStG 1994 §1 Abs1 Z1; UStG 1994 §1 Abs1 Z2
JWR_2001150178_20041028X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit dem angefochtenen Bescheid wurde im Instanzenzug ein Säumniszuschlag über die beschwerdeführende Partei deshalb verhängt, weil sie die Umsatzsteuer - Sondervorauszahlung 2000 in Höhe von 68.941 S nicht innerhalb der dafür zur Verfügung stehenden Frist entrichtet hatte. Dem von der beschwerdeführenden Partei im Verwaltungsverfahren vorgebrachten Einwand, eine solche Vorschreibung des Säumniszuschlages sei unzulässig, weil sich die Rechtsfolge der Nichtentrichtung der Umsatzsteuer-Sondervorauszahlung darin erschöpfe, dass die ""nachfolgenden Umsatzsteuer-Sondervorauszahlungsfälligkeitstermine"" (gemeint: die Fälligkeit für die Voranmeldungszeiträume des folgenden Kalenderjahres) vorverlegt würden, trug die belangte Behörde nicht Rechnung. Der Verwaltungsgerichtshof hat - in einem gemäß § 12 Abs. 1 Z 2 VwGG gebildeten Senat - erwogen: Der Verwaltungsgerichtshof hat - in einem gemäß Paragraph 12, Absatz eins, Ziffer 2, VwGG gebildeten Senat - erwogen: Nach § 21 Abs. 1a UStG 1994 war bis zur Aufhebung dieser Bestimmung durch Art. 42 des Budgetbegleitgesetzes 2003 BGBl. I Nr. 71 vom Unternehmer eine der Höhe nach näher bestimmte Sondervorauszahlung zu entrichten. Wurde der mitgeteilte Betrag an Sondervorauszahlung nicht zum Fälligkeitstag entrichtet, so war für die Voranmeldungszeiträume des folgenden Kalenderjahres der Fälligkeitstag der 15. Tag des auf den Voranmeldungszeitraum folgenden Kalendermonats und somit gegenüber dem sonst nach § 21 Abs. 1 UStG 1994 bestimmten Fälligkeitstag um einen Monat vorverlegt. Nach Paragraph 21, Absatz eins a, UStG 1994 war bis zur Aufhebung dieser Bestimmung durch Artikel 42, des Budgetbegleitgesetzes 2003 Bundesgesetzblatt , I Nr. 71 vom Unternehmer eine der Höhe nach näher bestimmte Sondervorauszahlung zu entrichten. Wurde der mitgeteilte Betrag an Sondervorauszahlung nicht zum Fälligkeitstag entrichtet, so war für die Voranmeldungszeiträume des folgenden Kalenderjahres der Fälligkeitstag der 15. Tag des auf den Voranmeldungszeitr",; BAO §217 Abs1; UStG 1994 §21 Abs1a
JWR_2006150127_20080827X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die Beschwerdeführerin betreibt einen Kraftfahrzeughandel mit Reparaturwerkstätte sowie ein Transportunternehmen und schaffte im Oktober 2001 einen gebrauchten PKW Puch G 300 DT Langversion an. Dieses Fahrzeug wurde bis November 2003 im Unternehmen eingesetzt und im Anschluss daran nach Russland verkauft, wobei anlässlich des Verkaufs Vorsteuer gemäß § 12 Abs. 16 UStG 1994 geltend gemacht wurde. Die Beschwerdeführerin betreibt einen Kraftfahrzeughandel mit Reparaturwerkstätte sowie ein Transportunternehmen und schaffte im Oktober 2001 einen gebrauchten PKW Puch G 300 DT Langversion an. Dieses Fahrzeug wurde bis November 2003 im Unternehmen eingesetzt und im Anschluss daran nach Russland verkauft, wobei anlässlich des Verkaufs Vorsteuer gemäß Paragraph 12, Absatz 16, UStG 1994 geltend gemacht wurde. Im Rahmen einer Umsatzsteuernachschau wurde vom Prüfer die Ansicht vertreten, dass die Bestimmung des § 12 Abs. 16 UStG 1994 nicht anwendbar sei, wenn ein Kraftfahrzeug nicht für die gewerbliche Weiterveräußerung, sondern als Anlagegut für das eigene Unternehmen erworben und in der Folge exportiert werde. Im Rahmen einer Umsatzsteuernachschau wurde vom Prüfer die Ansicht vertreten, dass die Bestimmung des Paragraph 12, Absatz 16, UStG 1994 nicht anwendbar sei, wenn ein Kraftfahrzeug nicht für die gewerbliche Weiterveräußerung, sondern als Anlagegut für das eigene Unternehmen erworben und in der Folge exportiert werde. Das Finanzamt schloss sich der vom Prüfer vertretenen Ansicht an und kürzte mit Umsatzsteuerfestsetzungsbescheid für Dezember 2003 die von der Beschwerdeführerin geltend gemachte Vorsteuer entsprechend. In der gegen diesen Bescheid erhobenen Berufung trug die Beschwerdeführerin vor, dass das verfahrensgegenständliche Kraftfahrzeug zwei Jahre dauernd im Inland zum Verkehr zugelassen gewesen sei und alle weiteren Voraussetzungen für den Vorsteuerabzug nach § 12 Abs. 16 UStG 1994 erfülle. Die Beschwerdeführerin betreibe ein Transportunternehmen, einen Kfz-Hand",; 31977L0388 Umsatzsteuer-RL 06te; 62005CJ0240 Eurodental VORAB; UStG 1994 §12 Abs16; UStG 1994 §12 Abs2 Z2 litb; UStG 1994 §6 Abs1 Z26
JWR_1999150190_20030703X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer betrieb im Jahr 1993 gemeinsam mit seinen Eltern einen Gemischtwarenhandel in Form einer Gesellschaft nbR. Seit dem Ausscheiden seiner Eltern per Ende 1993 betreibt er den Gemischtwarenhandel als Einzelunternehmer. Anlässlich einer die Jahre 1993 bis 1995 betreffenden Betriebsprüfung stellte der Prüfer in seinem Bericht vom 3. Oktober 1997 fest, der Beschwerdeführer habe Musikveranstaltungen auf der Burgruine F steuerlich nicht erfasst. Der Beschwerdeführer gebe zwar an, diese Veranstaltungen seien nicht von ihm, sondern von einer Personengemeinschaft durchgeführt worden. Dem könne sich der Prüfer nicht anschließen, da diese Personengemeinschaft auf Grund der vorliegenden Unterlagen nicht zum Ausdruck komme, sondern vielmehr der Beschwerdeführer nach außen hin als Veranstalter auftrete. Dies ergebe sich aus folgenden Unterlagen: Vereinbarung zwischen dem Beschwerdeführer und Carl P zur Überlassung der Gewerbeberechtigung, Vereinbarung zwischen dem Beschwerdeführer und dem Verein zur Erhaltung der Burgruine F zwecks Vermietung derselben, Betriebsstättengenehmigung für die Burgruine F von der Marktgemeinde F ausschließlich an den Beschwerdeführer, Vorschreibung der Lustbarkeitsabgabe durch die Marktgemeinde F an den Beschwerdeführer, Niederschrift des Finanzamtes über eine Nachschau gemäß § 144 BAO, diverse Spesenabrechnungen aus Veranstaltungen an den Beschwerdeführer und Einnahmenbelege für erhaltene Werbekostenbeiträge. Weiters seien im Jahr 1994 Vorsteuerbeträge aus Ausgaben für diese Musikveranstaltungen in Höhe von S 8.233,24 beim Einzelunternehmen Gemischtwarenhandlung geltend gemacht worden. Der Beschwerdeführer betrieb im Jahr 1993 gemeinsam mit seinen Eltern einen Gemischtwarenhandel in Form einer Gesellschaft nbR. Seit dem Ausscheiden seiner Eltern per Ende 1993 betreibt er den Gemischtwarenhandel als Einzelunternehmer. Anlässlich einer die Jahre 1993 bis 1995 betreffenden Betriebsprüfung stellte der Prüfer in seinem Bericht vom 3. Okt",; UStG 1972 §2 Abs1; UStG 1994 §2 Abs1
JWR_2015130021_20180425J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Nach Art. 133 Abs. 4 B-VG ist gegen ein Erkenntnis des Verwaltungsgerichtes die Revision zulässig, wenn sie von der Lösung einer Rechtsfrage abhängt, der grundsätzliche Bedeutung zukommt, insbesondere weil das Erkenntnis von der Rechtsprechung des Verwaltungsgerichtshofes abweicht, eine solche Rechtsprechung fehlt oder die zu lösende Rechtsfrage in der bisherigen Rechtsprechung des Verwaltungsgerichtshofes nicht einheitlich beantwortet wird. Nach Artikel 133, Absatz 4, B-VG ist gegen ein Erkenntnis des Verwaltungsgerichtes die Revision zulässig, wenn sie von der Lösung einer Rechtsfrage abhängt, der grundsätzliche Bedeutung zukommt, insbesondere weil das Erkenntnis von der Rechtsprechung des Verwaltungsgerichtshofes abweicht, eine solche Rechtsprechung fehlt oder die zu lösende Rechtsfrage in der bisherigen Rechtsprechung des Verwaltungsgerichtshofes nicht einheitlich beantwortet wird. 2 Nach § 34 Abs. 1 VwGG sind Revisionen, die sich wegen Nichtvorliegens der Voraussetzungen des Art. 133 Abs. 4 B-VG nicht zur Behandlung eignen, ohne weiteres Verfahren in nichtöffentlicher Sitzung mit Beschluss zurückzuweisen. Ein Beschluss nach § 34 Abs. 1 VwGG ist gemäß § 34 Abs. 3 VwGG in jeder Lage des Verfahrens zu fassen. Nach Paragraph 34, Absatz eins, VwGG sind Revisionen, die sich wegen Nichtvorliegens der Voraussetzungen des Artikel 133, Absatz 4, B-VG nicht zur Behandlung eignen, ohne weiteres Verfahren in nichtöffentlicher Sitzung mit Beschluss zurückzuweisen. Ein Beschluss nach Paragraph 34, Absatz eins, VwGG ist gemäß Paragraph 34, Absatz 3, VwGG in jeder Lage des Verfahrens zu fassen. 3 Nach § 34 Abs. 1a VwGG ist der Verwaltungsgerichtshof bei der Beurteilung der Zulässigkeit der Revision gemäß Art. 133 Abs. 4 B-VG an den Ausspruch des Verwaltungsgerichtes gemäß § 25a Abs. 1 VwGG nicht gebunden. Nach Paragraph 34, Absatz eins a, VwGG ist der Verwaltungsgerichtshof bei der Beurteilung der Zulässigkeit der Revision gemäß Artikel 133, Absatz 4, B-VG an den Ausspruch d",UStG 1994 §7 Abs1; UStG 1994 §7 Abs1 Z3 lita
JWR_2020150009_20200427L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Im Bericht über das Ergebnis der - Umsatz- und Körperschaftsteuer der Jahre 2010 bis 2012 betreffenden - Außenprüfung vom 14. Jänner 2015 wurde ausgeführt, die Revisionswerberin sei Eigentümerin einer Liegenschaft in Wien und erkläre Einkünfte aus der Vermietung dieser Liegenschaft, wobei die Mieteinnahmen umsatzsteuerfrei erklärt worden seien. Im Zuge der Außenprüfung sei festgestellt worden, dass es sich bei den erklärten Einkünften um solche aus dem Betrieb eines ""Laufhauses"" handle. Die Einnahmen seien mit dem Normalsteuersatz zu versteuern. Die abziehbaren Vorsteuern würden griffweise geschätzt. Die sich ergebende Umsatzsteuernachzahlung vermindere den steuerpflichtigen Gewinn. 2 Mit Bescheiden vom 28. April 2015 setzte das Finanzamt die Umsatzsteuer für die Zeiträume 2-12/2013 sowie 1-11/2014 fest. Es verwies dazu jeweils auf das Ergebnis der Außenprüfung. 3 Die Revisionswerberin erhob (u.a.) gegen diese Bescheide Beschwerde. 4 Am 20. Jänner 2016 ergingen die Umsatzsteuerbescheide für die Jahre 2013 und 2014. Darin wurde neuerlich auf die Feststellungen der Außenprüfung verwiesen. 5 Mit dem angefochtenen Erkenntnis wies das Bundesfinanzgericht die (gemäß § 253 BAO gegen die Jahresbescheide wirkende) Beschwerde als unbegründet ab. Es sprach aus, dass eine Revision an den Verwaltungsgerichtshof nach Art. 133 Abs. 4 B-VG nicht zulässig sei. 5 Mit dem angefochtenen Erkenntnis wies das Bundesfinanzgericht die (gemäß Paragraph 253, BAO gegen die Jahresbescheide wirkende) Beschwerde als unbegründet ab. Es sprach aus, dass eine Revision an den Verwaltungsgerichtshof nach Artikel 133, Absatz 4, B-VG nicht zulässig sei. 6 Nach Wiedergabe das Verfahrensganges führte das Bundesfinanzgericht im Wesentlichen aus, auf Grund der Anzeige der Revisionswerberin sei mit Bescheid vom 9. April 2014 der Betrieb eines Prostitutionslokales mit insgesamt 22 Appartements zur Kenntnis genommen worden. Der Revisionswerberin sei mit diesem Bescheid die Auflag",UStG 1994 §6 Abs1 Z16
JWR_2015150017_20161019L01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 A. Sachverhalt und bisheriges Verfahren 2 Die Revisionswerberin, eine Kommanditgesellschaft mit Sitz in Deutschland, betreibt in Deutschland ein Produktions- und Handelsunternehmen. Sie verfügt über eine deutsche Umsatzsteuer-Identifikationsnummer (im Folgenden: UID). Im Zeitraum Oktober 2012 bis April 2013 verfügte sie überdies über eine österreichische UID, wobei sie - nach ihrem Vorbringen - beabsichtigt hatte, in Österreich eine Betriebsstätte zu errichten; diese Absicht wurde bisher nicht verwirklicht. 3 Die Revisionswerberin verwendete die österreichische UID im Zeitraum Oktober 2012 bis März 2013 nur für ""Dreiecksgeschäfte"". Sie kaufte mehrmals bei in Deutschland ansässigen Lieferanten Waren ein und verkaufte diese weiter an einen in Tschechien ansässigen Kunden. Die Waren wurden jeweils vom ersten (deutschen) Lieferanten direkt an den tschechischen Abnehmer geliefert. 4 Die deutschen Lieferanten führten in den Rechnungen an die Revisionswerberin ihre deutsche UID sowie die österreichische UID der Revisionswerberin an. Die Revisionswerberin führte in ihren Rechnungen an den tschechischen Kunden ihre österreichische UID sowie die tschechische UID ihres Kunden an. Überdies verwies sie darauf, es liege ein ""innergemeinschaftliches Dreiecksgeschäft"" vor; der (tschechische) Rechnungsempfänger sei Steuerschuldner. 5 Die Revisionswerberin erstattete erstmals am 8. Februar 2013 für die Monate Oktober bis Dezember 2012 sowie Jänner 2013 zusammenfassende Meldungen, in denen sie ihre österreichische UID, jene des tschechischen Empfängers sowie die Summe der Bemessungsgrundlage angab. Zu einem in dem verwendeten Formular vorgesehenen Feld ""Dreiecksgeschäfte"" machte sie keine Eintragungen. Mit Schreiben vom 10. April 2013 korrigierte die Revisionswerberin diese Meldungen, indem sie zu diesem Feld bekanntgab, es lägen Dreiecksgeschäfte vor. Ebenso erstattete sie mit diesem Datum (10. April 2013) zusammenfassende Meldungen für die Monate Februar und März 2013. 6 Das Fina",; 12010E267 AEUV Art267; 32006L0112 Mehrwertsteuersystem-RL Art141; 32006L0112 Mehrwertsteuersystem-RL Art197; 32006L0112 Mehrwertsteuersystem-RL Art263; 32006L0112 Mehrwertsteuersystem-RL Art265; 32006L0112 Mehrwertsteuersystem-RL Art266; 32006L0112 Mehrwertsteuersystem-RL Art40; 32006L0112 Mehrwertsteuersystem-RL Art41; 32006L0112 Mehrwertsteuersystem-RL Art42; 62014CJ0518 Senatex VORAB; UStG 1994 Anh Art21 Abs3; UStG 1994 Anh Art25; UStG 1994 Anh Art3 Abs8; VwGG §38b
JWR_1997140133_20020319X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Bei der beschwerdeführenden Partei handelt es sich um eine im Jahr 1986 gegründete Wassergenossenschaft, die nach § 1 ihrer Satzungen die Bewässerung der landwirtschaftlich genutzten Grundflächen ihrer Genossenschaftsmitglieder bezweckt. Mitglieder der beschwerdeführenden Genossenschaft sind die jeweiligen Eigentümer bestimmter, näher bezeichneter Grundstücke. Nach § 6 der Satzungen haben die Genossenschaftsmitglieder, soweit die für das genossenschaftliche Unternehmen erforderlichen Mittel nicht anderweitig aufgebracht werden können, Beitragsleistungen zu erbringen. In diesem Zusammenhang sieht die Satzung vor, dass der jeweils aufzubringende Geldbetrag im Verhältnis der zu bewässernden Flächen auf die Mitglieder zu verteilen ist. Bei der beschwerdeführenden Partei handelt es sich um eine im Jahr 1986 gegründete Wassergenossenschaft, die nach Paragraph eins, ihrer Satzungen die Bewässerung der landwirtschaftlich genutzten Grundflächen ihrer Genossenschaftsmitglieder bezweckt. Mitglieder der beschwerdeführenden Genossenschaft sind die jeweiligen Eigentümer bestimmter, näher bezeichneter Grundstücke. Nach Paragraph 6, der Satzungen haben die Genossenschaftsmitglieder, soweit die für das genossenschaftliche Unternehmen erforderlichen Mittel nicht anderweitig aufgebracht werden können, Beitragsleistungen zu erbringen. In diesem Zusammenhang sieht die Satzung vor, dass der jeweils aufzubringende Geldbetrag im Verhältnis der zu bewässernden Flächen auf die Mitglieder zu verteilen ist. Im Zuge einer abgabenbehördlichen Prüfung der Jahre 1987 bis 1992 vertrat der Prüfer die Ansicht, dass die zur Errichtung und zur Erhaltung der Bewässerungsanlage erbrachten Leistungen der Genossenschaftsmitglieder umsatzpflichtiges Entgelt (Steuersatz 10 %) darstellen würden. Das Finanzamt folgte der Ansicht des Prüfers, nahm die Verfahren wieder auf und erließ entsprechend geänderte Umsatzsteuerbescheide. In der gegen die geänderten Sachbescheide erhobenen Berufung wurde im Wesentlichen",; BAO §21; UStG 1972 AnlA Z29; UStG 1972 §1 Abs1 Z1; UStG 1972 §10; UStG 1972 §10 Abs2 Z1; UStG 1972 §3 Abs1; UStG 1972 §4 Abs1
JWR_2000160608_20000831X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Aus der Beschwerdeschrift und der vorgelegten Ausfertigung des angefochtenen Bescheides ergibt sich übereinstimmend, dass die Beschwerdeführerin in Ausübung der Option gemäß § 6 Abs. 2 UStG eine Liegenschaft um einen Kaufpreis von S 12 Mio. zuzüglich 20 % Umsatzsteuer erworben hat, wofür das Finanzamt für Gebühren und Verkehrsteuern in Graz Grunderwerbsteuer ausgehend von einer Bemessungsgrundlage festsetzte, in die der Umsatzsteuerbetrag einbezogen wurde. Aus der Beschwerdeschrift und der vorgelegten Ausfertigung des angefochtenen Bescheides ergibt sich übereinstimmend, dass die Beschwerdeführerin in Ausübung der Option gemäß Paragraph 6, Absatz 2, UStG eine Liegenschaft um einen Kaufpreis von S 12 Mio. zuzüglich 20 % Umsatzsteuer erworben hat, wofür das Finanzamt für Gebühren und Verkehrsteuern in Graz Grunderwerbsteuer ausgehend von einer Bemessungsgrundlage festsetzte, in die der Umsatzsteuerbetrag einbezogen wurde. Die dagegen von der Beschwerdeführerin erhobene Berufung wurde von der belangten Behörde unter Hinweis auf die bestehende Rechsprechung des Verwaltungsgerichtshofes als unbegründet abgewiesen. Gegen diesen Bescheid richtet sich die vorliegende Verwaltungsgerichtshofbeschwerde wegen Rechtswidrigkeit seines Inhalts. Die Beschwerdeführerin erachtet sich in ihrem Recht darauf verletzt, dass die Umsatzsteuer nicht in die Bemessungsgrundlage für die Grunderwerbsteuer einzubeziehen ist. Der Verwaltungsgerichtshof hat erwogen: Die Umsätze von Grundstücken iSd des § 2 GrEStG 1987 sind nach § 6 Abs. 1 Z. 9 lit. a UStG 1994 befreit. In § 6 Abs. 2 UStG 1994 in der ab 19. Juni 1998 anzuwendenden Fassung des Budgetbegleitgesetzes 1998, BGBl. I Nr. 79, ist eine Optionsmöglichkeit zur Behandlung von Grundstückslieferungen als steuerpflichtig normiert, wodurch die Umsatzsteuer weiter verrechenbar ist (vgl. Fellner, Gebühren- und Verkehrsteuern, Band II, 3. Teil, Grunderwerbsteuergesetz 1987 Rz 6a Abs. 2 zu § 5 GrEStG). Die Umsätze von Grundstücken iSd des Paragraph",; GrEStG 1987 §4; GrEStG 1987 §5; UStG 1994 §6 Abs2 idF 1998/I/079
