id,instruction,input,output
JWR_2013160078_20140130X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Unbestritten ist, dass H im beschwerdegegenständlichen Zeitraum Vorstandsmitglied der I AG, Geschäftsführer der IF-Gesellschaft m.b.H., Geschäftsführer der IW G.m.b.H. und Geschäftsführer und Gesellschafter der IS Gesellschaft m.b.H. war. Am 15. Juni 2007 fand im Büro des Architekten Ing. B im Beisein des Steuerberaters Mag. W und von Anlageberatern eine Besprechung mit Kaufinteressenten betreffend die Liegenschaft W, Estraße 22/Rgasse 6 statt, über welche folgendes, auszugsweise wiedergegebenes Protokoll aufgenommen wurde: ""Tagesordnungspunkte: 1. Ziffer eins Bisherige Aktivitäten 2. Ziffer 2 Bericht des Planers 3. Ziffer 3 Festlegung der weiteren Vorgangsweise zu 1.: In den letzten Wochen haben die Anlageberater das Objekt W, Estraße 22/Rgasse 6 den Interessenten vorgestellt. Das Objekt befindet sich in sehr guter Wohnlage im X. Wiener Gemeindebezirk mit Blick auf den Wberg. In den letzten Wochen haben die Anlageberater das Objekt W, Estraße 22/Rgasse 6 den Interessenten vorgestellt. Das Objekt befindet sich in sehr guter Wohnlage im römisch zehn. Wiener Gemeindebezirk mit Blick auf den Wberg. Die Wohnqualität dieses Viertels hat sich in den letzten Jahren gesteigert. Die Y-Station O ist in wenigen Minuten zu Fuß erreichbar. Weiters finden sich im Umkreis des Objekts zahlreiche kleinere Fachgeschäfte sowie verschiedene Supermärkte und zeichnet sich das Gebiet insbesonders durch einen liebenswerten Vorstadtcharakter aus. Überdies beginnt das Naherholungsgebiet Wiener Wald ca. einen Kilometer vom Objekt entfernt, weiters sind das Sportzentrum 'Z' und das Kongressbad in der Nähe. Das Haus selbst ist ein Gründerzeitgebäude, das cirka 1886 erbaut wurde. Es handelt sich um ein Eckhaus, das aus Erdgeschoß und drei Vollgeschoßen besteht und derzeit 33 Einheiten umfasst. Laut Grundbuchsauszug beträgt die Gesamtfläche der Liegenschaft 525 m2. Es wurde bereits mitgeteilt, dass mehrere Einheiten vermietet sind. Nach diesen ersten Informationen wünschten die Interessenten det",GrEStG 1987 §17 Abs3; GrEStG 1987 §4 Abs1; GrEStG 1987 §5 Abs1 Z1
JWR_2002160123_20030220X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Vater des Beschwerdeführers Dipl.-Ing. H und die Mutter des Beschwerdeführers, E, errichteten mit dem Beschwerdeführer sowie mit seinen Geschwistern Silvia W., Irene G.-W. und Dipl.- Ing. Dr. Michael W. am 20. Dezember 2000 einen als ""Übergabs-, Schenkungs- und Pflichtteilsverzichtsvertrag"" bezeichneten Notariatsakt mit - auszugsweise - folgendem Inhalt: "" Zweitens: Übergabsvereinbarung Diplom-Ingenieur H - im Folgenden Übergeber genannt - übergibt hiemit teils entgeltlich teil unentgeltlich an seinen Sohn Doktor H - im Folgenden Übernehmer genannt - und dieser Letztere übernimmt von Ersterem die im Punkt Erstens genannten 3436/9200stel-Anteile, B-laufende Nummer 4, und 1164/9200 stel-Anteile, B-laufende Nummer 5, je verbunden mit Wohnungseigentum, je der Liegenschaft Einlagezahl 5 Grundbuch 01 (Bezirksgericht), samt den unter Punkt Erstens näher bezeichneten, mit diesen Liegenschaftsanteilen untrennbar verbundenen Eigentumswohnungen, diese Liegenschaftsanteile und Eigentumswohnungen mit allen Rechten und Befugnissen, samt allem Zugehör, die Baulichkeiten im dermaligen Bauzustand, die Eigentumswohnungen im derzeitigen Wohnzustand, also so, wie der Übergeber diese Liegenschaftsanteile und Eigentumswohnungen bisher besaß und benützte und hiezu berechtigt war. Drittens: Gegenleistung Als teilweises Übergabsentgelt behält sich Diplom-Ingenieur H für sich und seine Ehegattin E auf deren beider Lebensdauer und für die Zukunft unentgeltlich an den beiden vorgenannten Eigentumswohnungen im Haus Kopfgasse 9 ein Wohnungsgebrauchsrecht vor, welches der Übernehmer Doktor H seinem Vater Diplom-Ingenieur H hiemit einräumt in Ansehung der 3436/9200stel-Anteile und 1164/200stel-Anteile, je verbunden mit Wohnungseigentum, an der Liegenschaft EZ 521 Grundbuch 01205 Hietzing zur persönlichen Dienstbarkeit bestellt, welche grundbücherlich sicherzustellen ist. Die mit den vom Wohnungsgebrauchsrecht umfaßten Räumlichkeiten verbundenen Kosten der ordentlichen und außerordentlichen In",; ABGB §551; ABGB §762; GrEStG 1987 §5; GrEStG 1987 §5 Abs3 Z1
JWR_2002160214_20030220X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Die in Deutschland wohnhafte Beschwerdeführerin schloss als Käuferin mit der W Gesellschaft mit beschränkter Haftung in Linz als Verkäuferin folgenden Kaufvertrag vom 29. Dezember 1999/1. Februar 2000 ab: ""§ 1 Grundbuchsstand Die W Gesellschaft mit beschränkter Haftung, ist unter anderem Eigentümerin von 540/4870 ideellen Anteilen an der Liegenschaft in ... verbunden mit dem Wohnungseigentum an W 1. ... § 2 Paragraph 2 Kauf Mit diesem Vertrag verkauft und übereignet die W Gesellschaft mit beschränkter Haftung (im folgenden kurz Verkäuferin genannt) die angeführten ideellen Miteigentumsanteile von 540/4870 an der Liegenschaft in ..., verbunden mit dem Wohnungseigentum an W 1 an (die Beschwerdeführerin) (im folgenden kurz Käuferin genannt), und diese kauft und übernimmt diese Anteile in ihr künftiges Eigentum. § 3 Paragraph 3 Kaufpreis Der Kaufpreis beträgt S 854.504,-- ... und ist bereits entrichtet. § 4 Paragraph 4 Übergabe Die Übergabe und Übernahme des Kaufgegenstandes, wie ihn die Verkäuferin besessen und benützt hat oder zu besitzen und zu benützen berechtigt war, ist bereits erfolgt. Gleichzeitig sind auch schon Wag und Gefahr, Besitz und Genuss, von der Verkäuferin an die Käuferin übergegangen."" Mit der am 10. Februar 2000 eingereichten Abgabenerklärung beantragte die Beschwerdeführerin die Grunderwerbsteuerbefreiung mit dem Hinweis: ""Die Grunderwerbsteuer wurde bereits wegen des eigentumsgleichen Erwerbes im Jahre 1973 vorgeschrieben u. bezahlt"". Mit Schreiben vom 7. März 2000 brachte die Beschwerdeführerin vor, ein Beleg über die bezahlte Grunderwerbsteuer sei nicht vorhanden. Es lasse sich nur anhand der Zahl ""Anzeigeposten Nummer 539/73"" des näher bezeichneten Finanzamtes die Anzeige eruieren und damit ergebe sich wohl zwingend, dass die Grunderwerbsteuer seinerzeit auch bezahlt worden sei. Unter der genannten Nummer wurde beim Finanzamt ein Mietvertrag angezeigt, der zwischen dem in der Zwischenzeit verstorbenen Ehegatten der Beschwerdeführerin und der V",; GrEStG 1955 §1 Abs2; GrEStG 1955 §1 Abs4; GrEStG 1987 §1 Abs2; GrEStG 1987 §1 Abs4
JWR_2000160361_20001221X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit Kaufvertrag vom 23. Februar 1999 erwarb die Bausparerin Ute B. von einer Baugesellschaft einen Liegenschaftsanteil samt im Wohnungseigentum zu errichtendem Reihenhaus. Der Kaufvertrag hat folgenden auszugsweisen Inhalt: ""PRÄAMBEL Die Verkäuferin errichtet auf dem Grundstück 327/1 inneliegend in EZ.1292 KG. Aspern eine Wohnhausanlage bestehend aus sieben Wohnungen und acht Reihenhäusern in unterschiedlichen Größen. Auf dem oben genannten Grundstück wird eine Tiefgarage für fünfzehn KFZ-Abstellplätze samt Garagenein- und -ausfahrt sowie KFZ-Abstellplätze im Freien errichtet. Über den Tiefgaragen werden sieben Wohnungen situiert, die Gesamtgebäudehöhe des im vorderen Drittel zur Errichtung gelangenden Wohngebäudes entspricht der Bauklasse I, 7,5 Meter Bauhöhe. Diese Reihenhäuser gelangen in einer Reihe samt Garagenteil zur Ausführung. Auf dem oben genannten Grundstück wird eine Tiefgarage für fünfzehn KFZ-Abstellplätze samt Garagenein- und -ausfahrt sowie KFZ-Abstellplätze im Freien errichtet. Über den Tiefgaragen werden sieben Wohnungen situiert, die Gesamtgebäudehöhe des im vorderen Drittel zur Errichtung gelangenden Wohngebäudes entspricht der Bauklasse römisch eins, 7,5 Meter Bauhöhe. Diese Reihenhäuser gelangen in einer Reihe samt Garagenteil zur Ausführung. Die im Kaufvertrag tieferstehend angenommenen Miteigentumsanteile entsprechen den vorläufigen Nutzwertanteilen, wobei die Gartenfläche, die aliquoten allgemeinen Grundflächen wie Zufahrt, Müllplätze, wie auch die Garagen bzw. Abstellplätze enthalten sind. I. römisch eins. Die Verkäuferin ist auch zu 138/1576-tel Anteilen außerbücherliche Eigentümerin der Liegenschaft EZ.1292.Kat.Gem.Aspern mit dem Gründstück 327/1 im Ausmaß von 1953 m2. II. römisch zwei. Die Verkäuferin verkauft und übergibt an die Käuferin und letztere kauft und übernimmt von der Ersten die vorstehend näher bezeichneten Liegenschaftsanteile, samt allem rechtlichen und tatsächlichen Zubehör um an dem auf Kosten der Käuferin zu errichtende",; GrEStG 1955 §4 Abs1 Z2 lita; WFG 1984 §53 Abs4
JWR_1999160204_20021106X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Der Beschwerdeführer erwarb mit dem von ihm am 18. November 1991, von der Verkäuferin am 27. November 1991 unterfertigten Kaufvertrag 268/10000stel Anteile an der Liegenschaft EZ. 751 von der F Wohnbau-GesmbH um den vereinbarten Kaufpreis von S 522.600,-- . Im Kaufvertrag wurde festgehalten, dass auf der Liegenschaft ein Altmiethaus steht und dass für einzelne Wohnungen noch Bestandverhältnisse bestünden. Die Verkäuferin verpflichtete sich, die Liegenschaft bis spätestens 30. Juni 1992 auf eigene Kosten bestandfrei zu machen; widrigenfalls wurde eine Kaufpreisminderung vereinbart. Für diesen Kaufvertrag setzte das Finanzamt für Gebühren und Verkehrsteuern Wien zunächst mit vorläufigem Bescheid vom 12. Mai 1992 Grunderwerbsteuer von S 527.826,-- (Kaufpreis plus die laut Abgabenerklärung übernommenen Vertragserrichtungskosten von S 5.226,--) fest. Mit Bescheid vom 27. Jänner 1994 erfolgte antragsgemäß eine Herabsetzung, weil es wegen nicht fristgerechter Räumung zu einer Kaufpreisminderung auf S 489.368,-- gekommen war. Mit endgültigem Bescheid vom 17. Jänner 1997 setzte das Finanzamt die Grunderwerbsteuer ausgehend von einer Bemessungsgrundlage von S 2.787.839,95 fest. In einer gesonderten Begründung wurde ausgeführt, dass die Überprüfung des Projektes , folgendes Bild ergeben habe: ""Mit unterschiedlichen Rollen und Funktionen treten auf Seiten des Projektanbieters, Projektbetreibers bzw. Organisators folgende Firmen und Personen auf: F Wohnbau-Ges.m.b.H., IFW Immobilien- und Finanzierungsberatungs-Ges.m.b.H., IFA Institut für Anlageberatung und Vermögensplanung AG, Institut für Wirtschaftsberatung Ges.m.b.H., IS Immobilien-Service Ges.m.b.H. (alle per Adresse 4020 Linz, Anzengruberstr. 3), Arch. DI Gerhard Steffl, SÜD-OST-Treuhand AG, STRABAG Österreich AG, RA Dr. Andreas Braunbruck, Wirtschaftstreuhänder Dr. Wolfgang Halm. Es mag dahin gestellt bleiben, wer von den beteiligten Firmen und Personen letztlich intern 'federführend' an der Verwertung der EZ. 751 über e",; GrEStG 1987 §1 Abs1 Z1; GrEStG 1987 §2 Abs1; GrEStG 1987 §2 Abs3; GrEStG 1987 §5 Abs1 Z1
JWR_1998160319_20010809X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Im Jahr 1990 erhielt der minderjährige B, der Neffe des Beschwerdeführers, von der X-Bank ein Darlehen zur Finanzierung des Ankaufes der Liegenschaft EZ 211, Grundbuch St. Leonhard. Für dieses Darlehen gaben der Beschwerdeführer und zwei weitere Personen Garantieerklärungen ab. Diese Finanzierung scheiterte, weil in der Folge der Treuhänder den ihm von der X-Bank überwiesenen Kaufpreis veruntreut hat. B konnte bereits Ende 1990 die Darlehensannuitäten nicht mehr zeitgerecht begleichen, worauf die X-Bank die gesamte Darlehenssumme sofort fällig stellte. Auf Grund verschiedener Rechtsstreitigkeiten mit der X-Bank entstanden dieser Prozesskostenforderungen gegen B, die durch zwangsweise Pfandrechtsbegründung an der nunmehr dem B gehörenden Liegenschaft exekutiv gesichert wurden. An der Liegenschaft waren bereits (nicht exekutive) Pfandrechte der Y-Bank in der Gesamthöhe von S 3,000.000,- zur Sicherung ihr zustehender Forderungen aus mehreren Darlehen an die H KG (eine frühere Grundstückseigentümerin) im Grundbuch eingetragen. Der Beschwerdeführer wurde im Jahre 1991 von der X-Bank aufgrund seiner Garantieerklärung im Klagsweg in Anspruch genommen, worauf er am 5./6. Dezember 1995 den von dieser geforderten Betrag samt Zinsen (insgesamt S 2,797.933,67) und Kosten (S 524.131,24) bezahlte, sodass (im zweiten Rechtsgang) Ruhen des Verfahrens eintrat. Bereits am 20. Mai 1994 hatte der Beschwerdeführer Schulden der H KG bei der Y-Bank mit einer Zahlung in Höhe von S 2,500.000,-- beglichen. Die Banken bestätigten den Übergang der bezahlten Forderungen und sämtlicher Sicherungsmittel auf den Beschwerdeführer mit den Urkunden vom 1. Februar 1996 und vom 18. November 1996. Am 1. März 1996 schlossen B (vertreten durch einen Sachwalter) und der Beschwerdeführer die hier gegenständliche Vereinbarung, mit welcher der Beschwerdeführer die Liegenschaft in St. Leonhard kaufte. Der Beschwerdeführer verpflichtete sich, dafür S 100.000,-- zuzüglich 20 % USt an den Sachwalter des B als Ho",; GrEStG 1955 §5 Abs1 Z1; GrEStG 1955 §5 Abs2 Z1; GrEStG 1987 §4 Abs1; GrEStG 1987 §5 Abs1
JWR_2004160246_20050317X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Am 29. September 1997 hatte Karl M. an die G. Außenhandels GmbH, L, folgendes, auszugsweise wiedergegebenes schriftliche ""Anbot"" gestellt: ""- Strichaufzählung 1 - Herr Karl M. verkauft und übergibt an die 'G. Außenhandels GmbH' aus dem Gutsbestand der Liegenschaft EZ 531 KG O die im beigehefteten Lageplan rot umrandeten Flächen der Grundstücke 395/1, 396/1 und 397/1 im Ausmaß von 6371 m2. Die oben angeführten Grundstücke werden in neun Parzellen ... aufgeteilt ... Die Zufahrt zu den neun Grundstücken erfolgt über den neu errichteten Weg, welcher bereits in jedem Grundstückspreis enthalten ist. - Strichaufzählung 2 - Der Anbotnehmer ist seinerseits berechtigt, dieses Anbot, auch nur bezogen auf Teilflächen an Grundstücksflächen auszuüben, andererseits gilt dieses Anbot auch für von dem Anbotnehmer zu nennende dritte Personen. Alle Rechte und Pflichten aus diesem Anbot gehen beiderseits auf allfällige Rechtsnachfolger über - 3 - Mit diesem Anbot bleibt der Anbotgeber dem Anbotnehmer bis einschließlich 1-12-1999 im Wort. Bis zu diesem Termin hat der Anbotnehmer bzw. ein oder mehrere an seiner Stelle tretende natürliche oder juristische Personen dieses Anbot mittels eingeschriebenen Briefes an dem Anbotgeber anzunehmen. Die Annahme gilt als rechtzeitig, wenn ..."" Am 5. August 1999 bot Karl M. der G. Außenhandels GmbH auch das Grundstück Nr. 397/9 der obbezeichneten Liegenschaft in gleicher Weise an. Im Jahre 1998 bewarb die L. Wirtschaftsberatungsgesellschaft mbH in Zeitungsannoncen diese Grundstücke inklusive einem Fertigteilhaus der G. Außenhandels GmbH zum Verkauf. Am 22. Februar 1999 unterfertigten der Beschwerdeführer und seine Ehegattin als ""Bauherrn/Besteller/Grundeigentümer"" einerseits und die G. Außenhandels GmbH andererseits eine ""Auftragsbestätigung - Bauvertrag"" betreffend Errichtung des Haustyps ""E"" auf der Baustelle G um eine Vertragssumme von insgesamt S 2.042.600,--. Mit Kaufvertrag vom 8. und 10. März 1999 erwarben der Beschwerdeführer und seine Ehegat",; GrEStG 1987 §4 Abs1; GrEStG 1987 §5 Abs1; GrEStG 1987 §5 Abs1 Z1
JWR_1997160281_20001109X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Am 16. August 1996 schlossen die Beschwerdeführer als Käufer mit den Ehegatten R. und V. W. als Verkäufer einen Kaufvertrag über Teile der Liegenschaft EZ. 118, Grundbuch 43107 Mauthausen, im Ausmaß von rund 412 m2, die sie jeweils zur Hälfte erwarben. Als Kaufpreis wurden S 268.307,-- vereinbart. Auf dieser Liegenschaft (wie auch auf anderen Teilen des Grundstücks der Verkäufer) war die Errichtung eines so genannten Sternhauses (es handelt sich dabei um eine patentierte Ausführung im verdichteten Flachbau, wobei jeweils vier L-förmige Segmente so aneinandergebaut werden, dass sich ein Vierfamilienhaus mit sternförmigem Grundriss ergibt) durch die Architekten J. Linecker und F. Wierer (im Folgenden: Architekten) geplant. Am 16. August 1996 schlossen die Beschwerdeführer als Käufer mit den Ehegatten R. und römisch fünf. W. als Verkäufer einen Kaufvertrag über Teile der Liegenschaft EZ. 118, Grundbuch 43107 Mauthausen, im Ausmaß von rund 412 m2, die sie jeweils zur Hälfte erwarben. Als Kaufpreis wurden S 268.307,-- vereinbart. Auf dieser Liegenschaft (wie auch auf anderen Teilen des Grundstücks der Verkäufer) war die Errichtung eines so genannten Sternhauses (es handelt sich dabei um eine patentierte Ausführung im verdichteten Flachbau, wobei jeweils vier L-förmige Segmente so aneinandergebaut werden, dass sich ein Vierfamilienhaus mit sternförmigem Grundriss ergibt) durch die Architekten J. Linecker und F. Wierer (im Folgenden: Architekten) geplant. Der Kaufvertrag wurde dem Finanzamt für Gebühren und Verkehrsteuern in Linz am 19. August 1996 angezeigt. Dieses forderte zur Ermittlung der Bauherreneigenschaft die Beschwerdeführer zur Beantwortung eines entsprechenden Fragebogens auf. Die Beschwerdeführer antworteten, dass bloß eine Vorstudie der Architekten für die Bebauung des Grundstücks vorhanden gewesen sei. Auf Grund des langen Planungsprozesses wäre der Kauf fast gescheitert, weil die Verkäufer das Grundstück nicht mehr zur Errichtung eines Sternhauses hatten v",; GrEStG 1987 §1 Abs1 Z1; GrEStG 1987 §4 Abs1; GrEStG 1987 §5 Abs1 Z1
JWR_1999150238_20030513X03,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Am 11. Mai 1994 schlossen sich mehrere Personen (Miterrichter) zur Miterrichtergemeinschaft M-Straße (im Folgenden: Beschwerdeführerin) zum Zweck der Errichtung einer Wohnanlage, bestehend aus 13 Wohnungen und einer Tiefgarage sowie der Begründung von Wohnungseigentum an derselben zusammen. Dabei verpflichtete sich jeder Vertragspartner, ""den auf ihn entfallenden Anteil an den Kosten der Beschwerdeführerin zur Weiterleitung an die Unternehmer rechtzeitig zur Verfügung zu stellen"". Am selben Tag wurde auch ein Kauf- und Wohnungseigentumsvertrag zwischen dem Baumeister Ing. Siegfried R als Verkäufer der Liegenschaft und den Miterrichtern geschlossen und der Verkäufer mit dem Bau der Wohnanlage gemäß den vorliegenden Plänen sowie der Organisation des Bauvorhabens beauftragt. Dieser Auftrag umfasste jene Arbeiten, die in der Ausstattungsliste für die Wohnungen detailliert angeführt wurden (Grundausstattung). Die voraussichtlichen Baukosten dafür wurden mit rund S 17,5 Mio zuzüglich 20 % Umsatzsteuer geschätzt. Es wurde vereinbart, diese Baukosten nach der Parifizierung entsprechend den Miteigentumsanteilen aufzuteilen. Bauliche Sonderwünsche mussten in Form von Einzelaufträgen durch die Miterrichter an den Baumeister Ing. Siegfried R herangetragen werden. 1994 und 1995 machte die Beschwerdeführerin - ohne Umsätze zu erklären - Vorsteuern in Höhe von rund S 2,7 Mio geltend. 1996 erfolgte die Endabrechnung der Wohnanlage zum Preis von rund S 18,9 Mio zuzüglich 20 % Umsatzsteuer. 1996 wurden nochmals rund S 1,1 Mio S an Vorsteuern geltend gemacht. Im Rahmen einer 1998 durchgeführten Prüfung der Aufzeichnungen stellte der Prüfer fest, der Beschwerdeführerin komme keine Bauherreneigenschaft zu. Lediglich der Initiator eines Bauherrenmodells sei als Lieferer der Wohnanlage und damit als Unternehmer im Sinn des UStG 1994 anzusehen. Entsprechend der Feststellungen der Abteilung für Gebühren und Verkehrsteuern des Finanzamtes hätten die Miterrichter keinerlei Einfluss auf die B",; GrEStG 1987; UStG 1994 §12 Abs14; UStG 1994 §6 Abs1 Z9 lita
JWR_2001160596_20020516X02,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit einer am 23. Mai 1997 beim Finanzamt für Gebühren und Verkehrsteuern in Wien angezeigten Vereinbarung vom 17. April 1997 räumte Dr. S. seiner Ehefrau Mag. S. für sich und seine Rechtsnachfolger das lebenslängliche und unentgeltliche Wohnrecht an dem auf der Liegenschaft EZ 1706 KG P. befindlichen Wohnhaus im Mit einer am 23. Mai 1997 beim Finanzamt für Gebühren und Verkehrsteuern in Wien angezeigten Vereinbarung vom 17. April 1997 räumte Dr. Sitzung seiner Ehefrau Mag. Sitzung für sich und seine Rechtsnachfolger das lebenslängliche und unentgeltliche Wohnrecht an dem auf der Liegenschaft EZ 1706 KG P. befindlichen Wohnhaus im 18. Wiener Gemeindebezirk ein. In der über diesen Vorgang am 24. Juni 1997 eingereichten Schenkungssteuererklärung wurde der Wert der Wohnung mit monatlich S 2.500,-- erklärt, einem Betrag, der in diesem Bezirk gewöhnlich für eine Untermietwohnung verlangt werde. Mit dem am 25. April 1997 beim genannten Finanzamt angezeigten Kaufvertrag vom 22. April 1997 verkaufte Dr. S diese Liegenschaft - die einen Einheitswert in Höhe von S 648.000,-- aufweist - an die beschwerdeführende GmbH um den Kaufpreis von S 700.000,--. Mit einer Vereinbarung vom 29. April 1997 (angezeigt beim Finanzamt am 23. Mai 1997) räumte die Beschwerdeführerin Dr. S. das lebenslängliche und unentgeltliche Wohnrecht an der bezeichneten Liegenschaft ein. Mit einer Vereinbarung vom 29. April 1997 (angezeigt beim Finanzamt am 23. Mai 1997) räumte die Beschwerdeführerin Dr. Sitzung das lebenslängliche und unentgeltliche Wohnrecht an der bezeichneten Liegenschaft ein. Mit Bescheid vom 24. Juni 1997 schrieb das Finanzamt für den Erwerbsvorgang vom 25. April 1997 Grunderwerbsteuer von einer Bemessungsgrundlage in Höhe von S 700.000,-- vor. Mit Bescheid vom 31. Oktober 1997 verfügte das Finanzamt die Wiederaufnahme des Grunderwerbsteuerverfahrens und rechnete bei der berichtigten Vorschreibung der Grunderwerbsteuer den Wert des Dr. S. und Mag. S. eingeräumten Wohnrechts der Gegenle",; GrEStG 1987 §5 Abs2 Z2
JWR_2019160006_20221213J01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"1 Mit dem im Instanzenzug ergangenen, angefochtenen Erkenntnis bestätigte das Bundesfinanzgericht die Vorschreibung von Grunderwerbsteuer gegenüber der Revisionswerberin für die Einräumung eines Baurechts an einem bebauten Grundstück ausgehend von einer Bemessungsgrundlage von 1,253.347,97 € mit 43.867,18 € (3,5%). 2 In der Begründung führte das Bundesfinanzgericht zusammengefasst aus, mit Baurechtsvertrag vom 19. Oktober 2016 habe die Marktgemeinde K als Baurechtsbestellerin der Revisionswerberin ein Baurecht an einem bebauten Grundstück mit einer Gesamtfläche von 1.094 m² auf die Dauer von 50 Jahren eingeräumt. Als Gegenleistungen seien ein jährlicher (wertgesicherter) Baurechtszins iHv 7.581 € sowie ein Abgeltungsbetrag für das bestehende Gebäude iHv 355.500 € (netto) vereinbart worden. 3 Mit Bescheid vom 24. Februar 2017 habe das Finanzamt der Revisionswerberin zunächst ausgehend von der in der Abgabenerklärung bekannt gegebenen Gegenleistung iHv 491.958 € (18fach kapitalisierter Baurechtszins iHv 136.458 € zuzüglich Gebäudeabgeltung iHv 355.500 € netto) Grunderwerbsteuer iHv 17.218,53 € (3,5%) vorgeschrieben. 4 Mit Bescheiden vom 3. Mai 2017 habe das Finanzamt den Grunderwerbsteuerbescheid vom 24. Februar 2017 gemäß § 299 Abs. 1 BAO aufgehoben und die Grunderwerbsteuer ausgehend von einem Grundstückswert von 1,253.347,97 € mit 43.867,18 (3,5%) neu festgesetzt. Das Finanzamt habe den Grundstückswert iSd § 4 Abs. 1 GrEStG 1987 auf Grundlage des Pauschalwertmodells des § 2 der Grundstückswertverordnung (GrWV) ermittelt, wobei es den „Grundwert“ ausgehend von einem aktuellen Bodenwert des mit dem Baurecht belasteten Grundstücks von 14,5346 € pro m² mit 143.107,67 € und den „Gebäudewert“ ausgehend von den Prämissen u.a. Baujahr 1981, Nutzfläche Gebäude 961,16 m², Nutzfläche Keller, Garage pauschal 418,95 m² etc. mit 1,110.240,29 € berechnet habe. Mit Bescheiden vom 3. Mai 2017 habe das Finanzamt den Grunderwerbsteuerbescheid vom 24. Februar 201",BauRG 1912 §6 Abs1; BauRG 1912 §9; BewG 1955 §10; GrEStG 1987 §2 Abs2 Z1; GrEStG 1987 §4 Abs1; GrEStG 1987 §4 Abs1 idF 2015/I/163; SteuerreformG 2015/2016
JWR_2000160085_20010809X01,Analysiere den folgenden steuerrechtlichen Sachverhalt und nenne die relevanten österreichischen Paragraphen.,"Mit Kaufvertrag vom 19. April 1995 erwarb die Hotel S. GmbH & Co KG vom Beschwerdeführer eine Anzahl von Liegenschaften des Grundbuchs I., Katastralgemeinde Gatschen, um den Kaufpreis von S 162,000.000,--. Mit vorläufigem Bescheid vom 23. Mai 1995 schrieb das Finanzamt für Gebühren und Verkehrsteuern in Graz der Käuferin Grunderwerbsteuer in Höhe von S 5,810.000,-- vor. Am 7. Februar 1996 erließ das Finanzamt auch gegenüber dem Beschwerdeführer einen vorläufigen Grunderwerbsteuerbescheid. Mit Kaufvertrag vom 19. April 1995 erwarb die Hotel Sitzung GmbH & Co KG vom Beschwerdeführer eine Anzahl von Liegenschaften des Grundbuchs römisch eins., Katastralgemeinde Gatschen, um den Kaufpreis von S 162,000.000,--. Mit vorläufigem Bescheid vom 23. Mai 1995 schrieb das Finanzamt für Gebühren und Verkehrsteuern in Graz der Käuferin Grunderwerbsteuer in Höhe von S 5,810.000,-- vor. Am 7. Februar 1996 erließ das Finanzamt auch gegenüber dem Beschwerdeführer einen vorläufigen Grunderwerbsteuerbescheid. Mit Eingabe vom 12. Februar 1998 beantragte der Beschwerdeführer unter Berufung auf § 17 GrEStG 1987, die Grunderwerbsteuer mit S 0,-- festzusetzen. Hiezu wurde ausgeführt, die Käuferin habe sich im Kaufvertrag verpflichtet, den Kaufpreis von S 162,000.000,-- durch Übernahme von Verbindlichkeiten des Beschwerdeführers gegenüber diversen Banken bis zur Höhe des Kaufpreises zu übernehmen. Die Käuferin habe sich weiters verpflichtet, den Beschwerdeführer von den übernommenen Verbindlichkeiten klag- und schadlos zu halten. Diesen Verbindlichkeiten habe die Käuferin nicht entsprochen. Eine Schuldübernahme sei nicht gefertigt worden. Die zugesagten Zahlungen an die L. Bank seien nicht erfolgt. Die L. Bank habe sodann die Zwangsversteigerung der kaufgegenständlichen Liegenschaften betrieben. In diesem Versteigerungsverfahren seien die Liegenschaften der G. GmbH zugeschlagen worden. Durch die Zwangsversteigerung habe die G. GmbH die Liegenschaften originär vom Beschwerdeführer erworben. A",; GrEStG 1987 §1; GrEStG 1987 §1 Abs1; GrEStG 1987 §17; GrEStG 1987 §17 Abs1 Z1; GrEStG 1987 §17 Abs1 Z2
